shooter_id,gk_id,game_id,gametime,penalty,freekick,shooter_x,shooter_y,gk,gk_x,gk_y,shot_dist_goal,angle_to_goal,defender_infront,defender_around,goal,gk_name,gk_position_type,shooter_name,shooter_position_type
4498,13862,3837,16.33,FALSE,FALSE,47.341,0.864,away_12,50.459,1.288,5.230848592723746,69.70414587421882,1,8,FALSE,Munir,GK,Amadou Onana,M
4498,13862,3837,51.87,FALSE,FALSE,44.483,-2.973,away_12,51.808,-0.083,8.550498114145165,44.501104171239234,3,6,FALSE,Munir,GK,Amadou Onana,M
4566,8018,3824,65.8,FALSE,FALSE,42.263,-2.199,away_23,51.082,-1.784,10.470519089328858,37.90631100123166,1,1,FALSE,Andre Onana,GK,Rubén Vargas,F
4566,12653,3858,37.42,FALSE,FALSE,-25.297,-13.178,home_23,-50.39,1.019,30.226857147245724,12.472184019773849,3,0,FALSE,Vanja Milinković-Savić,GK,Rubén Vargas,F
4590,435,10503,93.68,FALSE,FALSE,37.827,-9.778,away_1,50.273,-1.917,17.632532801614182,19.850439151846988,4,1,FALSE,Mathew Ryan,GK,Exequiel Palacios,M
4606,8042,10504,35.47,FALSE,FALSE,46.013,-0.37,away_1,52.145,-0.083,6.4975433049730436,58.742980091758895,1,6,FALSE,Wojciech Szczesny,GK,Dayot Upamecano,D
4608,13799,3821,97.27,FALSE,FALSE,49.417,7.554,away_12,50.997,2.193,8.158909547237302,22.99753296936553,1,1,FALSE,Shuichi Gonda,GK,Niklas Süle,D
4611,1785,3853,57.07,FALSE,FALSE,39.396,-1.232,away_1,49.663,-0.887,13.161787112698638,30.968778977153416,2,3,FALSE,Bono,GK,Alphonso Davies,D
4611,13854,3838,1.12,FALSE,FALSE,-43.756,-3.224,home_1,-50.341,0.828,9.319426591802738,41.06730853944821,1,2,TRUE,Dominik Livakovic,GK,Alphonso Davies,D
4611,13854,3838,62.53,FALSE,TRUE,-35.566,19.416,home_1,-51.981,-0.001,25.76317938454025,10.791225427117059,3,0,FALSE,Dominik Livakovic,GK,Alphonso Davies,D
4615,1785,10516,13.88,FALSE,FALSE,29.171,-0.632,away_1,47.021,-0.043,23.337559105442025,17.81992667104145,1,1,FALSE,Bono,GK,Josip Stanisic,D
4616,1341,3839,55.88,FALSE,FALSE,-39.443,0.006,home_23,-49.204,-0.309,13.057001378570812,31.3173628445179,1,3,FALSE,Unai Simon,GK,Joshua Kimmich,M
4616,1341,3839,80.3,FALSE,TRUE,-33.241,-13.045,home_23,-51.602,-0.467,23.261150143533314,14.957744519280054,3,0,FALSE,Unai Simon,GK,Joshua Kimmich,M
4616,3841,3855,34.02,FALSE,FALSE,-27.298,14.373,home_1,-50.429,1.886,29.012478918561925,12.555545261186092,1,0,FALSE,Keylor Navas,GK,Joshua Kimmich,M
4616,13799,3821,13.28,FALSE,FALSE,27.984,8.889,away_12,50.08,0.961,26.077741025633333,15.066374628371223,2,1,FALSE,Shuichi Gonda,GK,Joshua Kimmich,M
4616,13799,3821,19.82,FALSE,FALSE,31.033,1.646,away_12,48.371,0.63,21.530011727818447,19.2432481802943,2,2,FALSE,Shuichi Gonda,GK,Joshua Kimmich,M
4616,13799,3821,41.07,FALSE,FALSE,30.777,-0.39,away_12,51.178,-0.072,21.72650061560766,19.121437864670217,3,0,FALSE,Shuichi Gonda,GK,Joshua Kimmich,M
4616,13799,3821,48.53,FALSE,FALSE,34.44,-0.073,away_12,51.558,0.528,18.060147535388523,22.912212983370463,4,0,FALSE,Shuichi Gonda,GK,Joshua Kimmich,M
4618,1341,3839,63.38,FALSE,FALSE,-30.704,-1.665,home_23,-51.21,-0.057,21.859502304489915,18.958789432011898,2,1,FALSE,Unai Simon,GK,Leon Goretzka,M
4618,3841,3855,6.95,FALSE,FALSE,-43.312,6.208,home_1,-51.904,1.824,11.088670253912326,31.544027896587068,3,2,FALSE,Keylor Navas,GK,Leon Goretzka,M
4618,3841,3855,13.93,FALSE,FALSE,-47.033,-3.483,home_1,-51.667,-0.757,6.482235571159072,54.42519707745664,1,1,FALSE,Keylor Navas,GK,Leon Goretzka,M
4618,13799,3821,94.7,FALSE,FALSE,31.326,2.713,away_12,48.655,0.192,21.347099217458094,19.311694565089258,1,2,FALSE,Shuichi Gonda,GK,Leon Goretzka,M
4621,1341,3839,72.7,FALSE,FALSE,-43.657,8.845,home_23,-49.179,3.508,12.507304825580933,24.34890766947607,1,1,FALSE,Unai Simon,GK,Jamal Musiala,F
4621,3841,3855,1.77,FALSE,FALSE,-33.832,-10.495,home_1,-49.838,-1.901,21.41586442336615,17.06177734527894,1,2,FALSE,Keylor Navas,GK,Jamal Musiala,F
4621,3841,3855,25.42,FALSE,FALSE,-39.76,-9.535,home_1,-51.967,-1.804,15.913008043735793,21.24848591304079,3,1,FALSE,Keylor Navas,GK,Jamal Musiala,F
4621,3841,3855,35.45,FALSE,FALSE,-40.218,-4.736,home_1,-49.757,-1.509,13.163480542774389,29.349811667678193,1,4,FALSE,Keylor Navas,GK,Jamal Musiala,F
4621,3841,3855,60.18,FALSE,FALSE,-45.415,-11.747,home_1,-51.05,-4.027,13.718208119138593,16.525902602226736,1,2,FALSE,Keylor Navas,GK,Jamal Musiala,F
4621,3841,3855,60.23,FALSE,FALSE,-51.118,-9.438,home_1,-50.394,-3.957,9.538646025511168,7.4283462571776955,0,0,FALSE,Keylor Navas,GK,Jamal Musiala,F
4621,3841,3855,66.42,FALSE,FALSE,-35.119,-11.771,home_1,-50.211,-1.874,20.991798446059832,16.58240949647684,3,2,FALSE,Keylor Navas,GK,Jamal Musiala,F
4621,3841,3855,82.97,FALSE,FALSE,-38.77,-9.162,home_1,-51.114,-1.739,16.50621531423845,21.20404186611106,2,3,FALSE,Keylor Navas,GK,Jamal Musiala,F
4621,3841,3855,94.85,FALSE,FALSE,-41.86,-3.56,home_1,-51.002,-1.603,11.219768268551718,34.69817285949162,1,4,FALSE,Keylor Navas,GK,Jamal Musiala,F
4621,3841,3855,99.4,FALSE,FALSE,-42.267,0.57,home_1,-50.888,0.471,10.248862814966348,39.261098675616495,1,3,FALSE,Keylor Navas,GK,Jamal Musiala,F
4621,13799,3821,44.45,FALSE,FALSE,36.498,-3.362,away_12,48.914,-0.92,16.35136226740757,24.759711199147056,1,3,FALSE,Shuichi Gonda,GK,Jamal Musiala,F
4621,13799,3821,50.67,FALSE,FALSE,40.688,-1.065,away_12,49.789,0.345,11.859914375744875,34.19282201713362,2,3,FALSE,Shuichi Gonda,GK,Jamal Musiala,F
4622,14013,3849,24.78,FALSE,FALSE,-45.605,-8.934,home_16,-49.123,-5.271,11.28527274814393,23.887597501409775,1,2,FALSE,Aymen Dahmen,GK,Kingsley Coman,F
4623,1341,3839,9.92,FALSE,FALSE,-48.212,10.422,home_23,-48.511,8.238,11.269650748803176,15.444480208400815,0,2,FALSE,Unai Simon,GK,Serge Gnabry,F
4623,1341,3839,24.13,FALSE,FALSE,-36.906,15.45,home_23,-50.367,1.841,21.95165907169661,13.693654087914226,1,1,FALSE,Unai Simon,GK,Serge Gnabry,F
4623,1341,3839,72.8,FALSE,FALSE,-39.66,-15.505,home_23,-50.333,-2.625,20.131334406839507,13.487271476196417,1,2,FALSE,Unai Simon,GK,Serge Gnabry,F
4623,3841,3855,3.95,FALSE,FALSE,-49.915,-9.071,home_1,-51.544,-4.514,9.432140054091649,14.057494578519748,1,1,FALSE,Keylor Navas,GK,Serge Gnabry,F
4623,3841,3855,9.52,FALSE,FALSE,-46.021,-5.468,home_1,-51.748,-1.6,8.477998879452628,39.041046813695985,1,2,TRUE,Keylor Navas,GK,Serge Gnabry,F
4623,3841,3855,29.5,FALSE,FALSE,-38.973,-9.448,home_1,-50.559,-1.973,16.499831302167912,20.933389844055093,2,3,FALSE,Keylor Navas,GK,Serge Gnabry,F
4623,3841,3855,38.93,FALSE,FALSE,-40.301,-10.749,home_1,-51.193,-1.998,16.259046774027066,19.586522332276513,2,2,FALSE,Keylor Navas,GK,Serge Gnabry,F
4623,3841,3855,54.78,FALSE,FALSE,-35.602,-13.238,home_1,-50.838,-1.957,21.46595089904009,15.45488733897821,3,2,FALSE,Keylor Navas,GK,Serge Gnabry,F
4623,13799,3821,37.48,FALSE,FALSE,28.198,-5.719,away_12,48.486,-1.493,24.96585998919324,16.26051279920504,2,1,FALSE,Shuichi Gonda,GK,Serge Gnabry,F
4623,13799,3821,48.58,FALSE,FALSE,47.396,10.012,away_12,51.39,3.063,11.237925075386471,18.311303229954277,1,0,FALSE,Shuichi Gonda,GK,Serge Gnabry,F
4623,13799,3821,46.55,FALSE,FALSE,41.318,-16.033,away_12,50.416,-4.069,19.547230315315776,12.516843921567261,1,0,FALSE,Shuichi Gonda,GK,Serge Gnabry,F
4623,13799,3821,69.83,FALSE,FALSE,37.027,-15.987,away_12,51.044,-2.613,22.24854822229981,13.23422639619215,2,1,FALSE,Shuichi Gonda,GK,Serge Gnabry,F
4623,13799,3821,70.03,FALSE,FALSE,46.05,-4.155,away_12,51.923,-0.817,7.672452345893068,46.07740357100275,1,2,FALSE,Shuichi Gonda,GK,Serge Gnabry,F
4623,13799,3821,70.07,FALSE,FALSE,50.508,-8.617,away_12,51.672,-4.777,8.844249713797096,12.676833799783806,1,2,FALSE,Shuichi Gonda,GK,Serge Gnabry,F
4624,3841,3855,8.02,FALSE,FALSE,-42.736,2.713,home_1,-50.718,1.364,10.133906699787604,38.672367459022276,1,0,FALSE,Keylor Navas,GK,Thomas Müller,F
4624,3841,3855,20.55,FALSE,FALSE,-48.757,-2.662,home_1,-50.83,-1.54,4.593070106149047,74.3014556930809,1,5,FALSE,Keylor Navas,GK,Thomas Müller,F
4624,3841,3855,61.02,FALSE,FALSE,-39.921,6.008,home_1,-49.584,1.517,13.94013289032784,26.972080266589877,2,2,FALSE,Keylor Navas,GK,Thomas Müller,F
4625,61,10504,20.1,FALSE,FALSE,-27.306,4.268,home_1,-47.652,1.964,25.55295403666668,16.08521177142974,1,2,FALSE,Hugo Lloris,GK,Robert Lewandowski,F
4625,61,10504,32.35,FALSE,TRUE,-29.795,-12.787,home_1,-51.58,0.07,26.05809651528676,14.019504816602911,1,1,FALSE,Hugo Lloris,GK,Robert Lewandowski,F
4625,61,10504,91.83,FALSE,FALSE,-40.336,6.981,home_1,-50.176,2.473,14.02487992818477,25.908593612422106,2,3,FALSE,Hugo Lloris,GK,Robert Lewandowski,F
4625,3343,3818,6.77,FALSE,FALSE,-43.673,-3.246,home_13,-52.039,-0.595,9.404916001751422,40.72393373848093,1,4,FALSE,Guillermo Ochoa,GK,Robert Lewandowski,F
4625,13987,3833,65.02,FALSE,FALSE,50.957,-19.184,away_21,50.027,-0.946,19.245952951205094,1.812062120800034,0,0,FALSE,Mohammed Al-Owais,GK,Robert Lewandowski,F
4625,13987,3833,72.47,FALSE,FALSE,40.994,-8.351,away_21,51.282,-1.851,14.217145880942489,24.04943217024002,2,1,FALSE,Mohammed Al-Owais,GK,Robert Lewandowski,F
4625,13987,3833,81.43,FALSE,FALSE,40.769,-4.362,away_21,47.634,-3.097,12.515726307330311,30.940880918278072,1,0,TRUE,Mohammed Al-Owais,GK,Robert Lewandowski,F
4625,13987,3833,89.4,FALSE,FALSE,40.55,-7.213,away_21,48.101,-2.82,13.95814704751315,25.73987897532,1,2,FALSE,Mohammed Al-Owais,GK,Robert Lewandowski,F
4626,4691,3824,13.75,FALSE,FALSE,-40.81,-7.225,home_1,-47.785,-3.127,13.742515235574599,25.998071992574918,1,1,FALSE,Yann Sommer,GK,Eric Maxim Choupo-Moting,F
4626,4691,3824,40.8,FALSE,FALSE,-38.76,12.294,home_1,-50.302,2.681,18.437191651658885,17.11950443029905,2,2,FALSE,Yann Sommer,GK,Eric Maxim Choupo-Moting,F
4626,4691,3824,56.4,FALSE,FALSE,-51.831,8.09,home_1,-51.929,3.259,8.11761424311355,5.328993492864347,0,3,FALSE,Yann Sommer,GK,Eric Maxim Choupo-Moting,F
4626,12653,3840,65.4,FALSE,FALSE,-45.657,-4.935,away_23,-49.158,-0.536,8.436875843580966,40.920152132345756,0,0,TRUE,Vanja Milinković-Savić,GK,Eric Maxim Choupo-Moting,F
4661,8018,3824,45.82,FALSE,FALSE,47.3,1.152,away_23,52.455,-0.456,5.326077731314108,68.52906967743243,4,5,FALSE,Andre Onana,GK,Manuel Akanji,D
4661,8538,10509,57.07,FALSE,FALSE,49.937,5.436,home_22,50.94,-1.796,6.009913892893975,39.544080954129356,0,1,TRUE,Diogo Costa,GK,Manuel Akanji,D
4661,12653,3858,81.97,FALSE,FALSE,-33.835,10.869,home_23,-51.178,0.711,21.599013542289377,16.779401456573797,5,0,FALSE,Vanja Milinković-Savić,GK,Manuel Akanji,D
4666,1785,10512,12.43,FALSE,FALSE,-39.26,-15.51,home_1,-51.05,-2.725,20.39258934024809,13.53959395964998,2,1,FALSE,Bono,GK,Raphaël Guerreiro,D
4666,4691,10509,47.27,FALSE,FALSE,-29.364,-12.899,away_1,-50.788,-1.813,26.488840990122615,13.823698987462993,2,1,FALSE,Yann Sommer,GK,Raphaël Guerreiro,D
4666,4691,10509,54.9,FALSE,FALSE,-44.128,-7.974,away_1,-49.416,-3.009,11.561793113526985,26.999090133053183,1,1,TRUE,Yann Sommer,GK,Raphaël Guerreiro,D
4669,13862,3837,18.42,FALSE,FALSE,37.66,15.164,away_12,48.341,1.5,21.217268815754775,13.96641373763835,0,1,FALSE,Munir,GK,Thomas Meunier,D
4669,14031,3823,89.95,FALSE,FALSE,32.333,-14.623,away_18,49.898,-1.447,24.91064065816052,13.665841993787826,1,1,FALSE,Milan Borjan,GK,Thomas Meunier,D
4674,13854,3852,24.8,FALSE,FALSE,-27.939,-4.266,home_1,-51.682,-0.61,24.928727945886045,16.471852569214352,4,1,FALSE,Dominik Livakovic,GK,Axel Witsel,M
4677,61,10513,46.58,FALSE,FALSE,34.582,-5.27,away_1,51.589,-0.565,18.676927584589492,21.356363428562798,2,1,FALSE,Hugo Lloris,GK,Jude Bellingham,M
4677,201,3846,76.63,FALSE,FALSE,-11.325,0.339,home_12,-47.485,-1.602,41.17639549547774,10.158536097787927,2,0,FALSE,Danny Ward,GK,Jude Bellingham,M
4677,13969,3813,34.15,FALSE,FALSE,44.861,2.661,away_24,50.986,1.56,8.089205276168979,47.0571895829778,1,2,TRUE,Hossein Hosseini,GK,Jude Bellingham,M
4681,11241,10502,73.15,FALSE,FALSE,-33.377,9.213,home_23,-50.081,1.777,21.226598832596803,17.75478023260126,1,2,FALSE,Andries Noppert,GK,Giovanni Reyna,F
4681,11241,10502,88.77,FALSE,FALSE,-37.285,10.816,home_23,-50.287,1.87,18.66767476146936,18.385429381541545,1,4,FALSE,Andries Noppert,GK,Giovanni Reyna,F
4695,8018,3824,39.68,FALSE,FALSE,45.802,0.579,away_23,52.332,0.524,6.722978878443692,57.030582202500085,2,4,FALSE,Andre Onana,GK,Nico Elvedi,D
4703,8538,10509,70.13,FALSE,FALSE,31.698,3.226,home_22,49.408,1.538,21.050659847140185,19.511089222198166,1,1,FALSE,Diogo Costa,GK,Denis Zakaria,M
4712,1785,10515,70.93,FALSE,FALSE,39.076,-14.221,away_1,50.52,-2.032,19.55608900061564,14.909915854763524,1,0,FALSE,Bono,GK,Marcus Thuram,F
4713,13799,3821,69.77,FALSE,FALSE,43.754,-8.405,away_12,47.054,-4.319,12.12998520196954,25.58006590116827,1,1,FALSE,Shuichi Gonda,GK,Jonas Hofmann,F
4717,8018,3824,45.18,FALSE,FALSE,45.928,5.098,away_23,51.76,0.483,8.31749890291547,40.77324358825109,1,2,FALSE,Andre Onana,GK,Breel Embolo,F
4717,8018,3824,47.52,FALSE,FALSE,45.295,1.429,away_23,51.616,-1.298,7.345343150595483,52.43907087909408,1,2,TRUE,Andre Onana,GK,Breel Embolo,F
4717,8538,10509,4.85,FALSE,FALSE,38.375,12.209,home_22,49.862,1.673,18.67017155786202,17.143755142248352,1,2,FALSE,Diogo Costa,GK,Breel Embolo,F
4717,8538,10509,79.57,FALSE,FALSE,37.848,-3.451,home_22,50.417,0.213,15.052923470210033,26.705742394916125,2,4,FALSE,Diogo Costa,GK,Breel Embolo,F
4717,12653,3858,0.35,FALSE,FALSE,-44.987,-0.927,home_23,-48.192,-0.992,7.569973447773775,51.39564872474915,1,4,FALSE,Vanja Milinković-Savić,GK,Breel Embolo,F
4717,12653,3858,43.67,FALSE,FALSE,-48.154,-3.061,home_23,-50.683,0.3,5.315772474438684,64.9595942269825,1,3,TRUE,Vanja Milinković-Savić,GK,Breel Embolo,F
4717,12653,3858,56.53,FALSE,FALSE,-48.81,-1.02,home_23,-50.527,-1.392,3.8283808587965726,87.3272972305637,1,3,FALSE,Vanja Milinković-Savić,GK,Breel Embolo,F
4732,32,3842,52.62,FALSE,FALSE,-45.657,7.536,home_1,-51.886,3.269,10.179290004710547,29.03870162130762,2,3,FALSE,Alisson,GK,Djibril Sow,M
4732,32,3842,59.63,FALSE,FALSE,-33.574,-3.56,home_1,-49.934,-0.002,19.257909440019706,21.18387500545727,2,0,FALSE,Alisson,GK,Djibril Sow,M
4734,13871,3840,10.2,FALSE,FALSE,41.684,17.149,home_16,50.845,2.948,20.2749613316524,11.25969511364855,1,1,FALSE,Devis Epassy,GK,Filip Kostic,M
4734,13871,3840,87.28,FALSE,FALSE,42.127,14.272,home_16,50.892,3.264,17.643387231481373,14.299684970895077,1,0,FALSE,Devis Epassy,GK,Filip Kostic,M
4737,61,3834,72.33,FALSE,FALSE,-41.673,-8.251,home_1,-50.781,-2.136,13.612601882079705,24.750900315213823,2,1,FALSE,Hugo Lloris,GK,Jesper Lindström,F
4737,435,3848,9.98,FALSE,FALSE,-44.008,4.117,home_1,-51.521,2.521,9.437359429416682,39.403127916210494,1,3,FALSE,Mathew Ryan,GK,Jesper Lindström,F
4737,435,3848,81.28,FALSE,FALSE,-32.6,-3.071,home_1,-49.953,-0.158,20.135566567643433,20.383000416868857,2,2,FALSE,Mathew Ryan,GK,Jesper Lindström,F
4739,144,10503,80.67,FALSE,FALSE,-34.462,11.882,home_23,-50.375,1.413,21.59980018426096,16.244790519774337,3,1,FALSE,Emiliano Martínez,GK,Ajdin Hrustic,F
4758,200,3817,42.78,FALSE,FALSE,-33.924,0.932,home_1,-51.844,0.835,18.59936558057828,22.23970999828564,4,2,FALSE,Kasper Schmeichel,GK,Ellyes Skhiri,M
4758,200,3817,51.98,FALSE,FALSE,-33.684,0.058,home_1,-51.189,0.198,18.816089391794463,22.014709294232425,3,2,FALSE,Kasper Schmeichel,GK,Ellyes Skhiri,M
4795,14034,3841,7.2,FALSE,FALSE,31.814,-7.166,away_1,50.103,-1.049,21.892056824336997,18.00581799121773,3,1,FALSE,Lawrence Ati Zigi,GK,Woo-yeong Jeong,F
4851,13987,3833,80.9,FALSE,FALSE,41.325,-1.984,away_21,51.39,-0.314,11.349752464261057,35.32584090319827,2,3,FALSE,Mohammed Al-Owais,GK,Krzysztof Piatek,F
4883,32,10510,18.35,FALSE,FALSE,34.664,13.489,away_1,50.414,1.469,22.362379502190727,15.016902747724815,1,2,FALSE,Alisson,GK,Andrej Kramaric,F
4883,32,10510,70.92,FALSE,FALSE,35.615,-16.124,away_1,51.291,-1.647,23.347089775815743,13.086692394331447,1,1,FALSE,Alisson,GK,Andrej Kramaric,F
4883,14031,3838,46.38,FALSE,FALSE,33.183,6.011,away_18,51.15,1.235,20.230635432432667,19.65557620368342,3,1,FALSE,Milan Borjan,GK,Andrej Kramaric,F
4883,14031,3838,71.07,FALSE,FALSE,47.345,-6.505,away_18,51.088,-2.44,8.29994277088704,34.21503423572243,1,2,FALSE,Milan Borjan,GK,Andrej Kramaric,F
4883,1785,10516,17.45,FALSE,FALSE,44.117,5.806,away_1,51.327,1.596,10.197270468120381,34.11317420928732,1,3,FALSE,Bono,GK,Andrej Kramaric,F
4883,13799,10506,7.53,FALSE,FALSE,-48.163,-1.568,home_12,-52.107,-0.373,4.611745114379158,76.07271783554846,3,6,FALSE,Shuichi Gonda,GK,Andrej Kramaric,F
4883,14031,3838,53.72,FALSE,FALSE,41.287,-2.138,away_18,50.891,-1.547,11.41500823477583,35.07232748961203,2,2,FALSE,Milan Borjan,GK,Andrej Kramaric,F
4883,14031,3838,25.58,FALSE,FALSE,16.635,-26.993,away_18,50.615,-3.463,44.88786332629344,7.472593697425849,4,0,TRUE,Milan Borjan,GK,Andrej Kramaric,F
4883,14031,3838,35.88,FALSE,FALSE,46.846,10.093,away_18,50.816,3.737,11.568766788210404,18.964352240711378,1,0,TRUE,Milan Borjan,GK,Andrej Kramaric,F
4883,14031,3838,69.57,FALSE,FALSE,41.076,-7.236,away_18,51.352,-1.229,13.522849995470628,26.263433105061075,2,1,TRUE,Milan Borjan,GK,Andrej Kramaric,F
4892,1785,10516,6.43,FALSE,FALSE,43.9,-0.64,away_1,50.778,1.255,8.623781073287983,45.91442820193484,1,2,TRUE,Bono,GK,Josko Gvardiol,D
4892,1785,3820,80.05,FALSE,FALSE,-30.286,1.872,home_1,-51.218,-1.996,22.292738279538472,18.585843531662455,3,0,FALSE,Bono,GK,Josko Gvardiol,D
4892,13799,10506,23.78,FALSE,FALSE,-35.577,3.751,home_12,-50.488,-0.211,17.333722335378518,23.341706137541234,3,2,FALSE,Shuichi Gonda,GK,Josko Gvardiol,D
4908,1785,10508,53.98,FALSE,FALSE,43.382,25.47,home_1,51.117,2.191,27.052889383576016,5.307427634769701,1,0,FALSE,Bono,GK,Dani Olmo,F
4908,1785,10508,77.62,FALSE,FALSE,31.979,6.936,home_1,48.751,1.338,21.66147587307938,18.2392889922902,2,2,FALSE,Bono,GK,Dani Olmo,F
4908,3841,3822,4.4,FALSE,FALSE,-36.174,-18.986,away_1,-49.68,1.282,25.040097284156065,11.020913157475412,0,1,FALSE,Keylor Navas,GK,Dani Olmo,F
4908,3841,3822,10.83,FALSE,FALSE,-45.441,-0.357,away_1,-48.434,-0.966,7.068021646825932,54.71802554687672,1,2,TRUE,Keylor Navas,GK,Dani Olmo,F
4908,3841,3822,61.17,FALSE,FALSE,-28.099,-14.876,away_1,-49.693,-0.674,28.578036619054153,12.535760873665103,1,2,FALSE,Keylor Navas,GK,Dani Olmo,F
4908,3841,3822,69.03,FALSE,FALSE,-45.363,-10.971,away_1,-51.499,-1.048,13.088147691709473,18.306895053365725,1,2,FALSE,Keylor Navas,GK,Dani Olmo,F
4908,3841,3822,85.97,FALSE,FALSE,-42.446,-13.387,away_1,-50.79,-2.471,16.74200361366584,15.415766683705739,2,2,FALSE,Keylor Navas,GK,Dani Olmo,F
4908,4602,3839,6.4,FALSE,FALSE,35.04,12.829,away_1,50.444,1.732,21.666445047584524,15.655784775348936,2,1,FALSE,Manuel Neuer,GK,Dani Olmo,F
4908,4602,3839,57.95,FALSE,FALSE,24.042,7.093,away_1,49.918,1.567,29.32862787448468,13.820750925694234,1,1,FALSE,Manuel Neuer,GK,Dani Olmo,F
4908,13799,3854,23.93,FALSE,FALSE,-49.263,4.759,home_12,-51.676,3.029,5.755540808646917,50.21591283535444,1,2,FALSE,Shuichi Gonda,GK,Dani Olmo,F
4908,13799,3854,41.87,FALSE,FALSE,-36.687,-3.652,home_12,-48.93,-1.784,16.229235132932175,24.8450132470438,1,3,FALSE,Shuichi Gonda,GK,Dani Olmo,F
4908,13799,3854,79.27,FALSE,FALSE,-21.756,4.411,home_12,-48.386,0.934,31.05882253080435,13.310208220612761,2,1,FALSE,Shuichi Gonda,GK,Dani Olmo,F
4908,13799,3854,89.12,FALSE,FALSE,-44.103,10.279,home_12,-49.764,3.65,13.272808670360616,20.687580626492096,1,1,FALSE,Shuichi Gonda,GK,Dani Olmo,F
4908,13799,3854,95.45,FALSE,FALSE,-28.459,14.401,home_12,-49.964,1.419,28.02424810766562,12.841948466519716,3,2,FALSE,Shuichi Gonda,GK,Dani Olmo,F
4915,32,10507,16.2,FALSE,FALSE,-25.523,-11.472,home_1,-49.836,-1.119,29.314933276403682,13.139077622857393,2,2,FALSE,Alisson,GK,Hee-chan Hwang,F
4915,32,10507,24.92,FALSE,FALSE,-18.212,-7.079,home_1,-49.119,-0.087,35.01112944479227,11.696174854066395,2,0,FALSE,Alisson,GK,Hee-chan Hwang,F
4915,32,10507,31.53,FALSE,FALSE,-55.052,-15.615,home_1,-52.058,-5.637,15.822165749353026,4.507843575374212,0,1,FALSE,Alisson,GK,Hee-chan Hwang,F
4915,32,10507,67.57,FALSE,FALSE,-40.326,10.685,home_1,-50.389,2.372,16.1980091677959,19.6930583020117,1,1,FALSE,Alisson,GK,Hee-chan Hwang,F
4915,32,10507,89.78,FALSE,FALSE,-45.848,12.75,home_1,NA,NA,NA,NA,0,0,FALSE,Alisson,GK,Hee-chan Hwang,F
4915,8538,3857,90.47,FALSE,FALSE,34.393,-8.128,away_22,46.752,-2.803,19.847615297561568,19.203745894230455,2,6,TRUE,Diogo Costa,GK,Hee-chan Hwang,F
4926,1672,3852,44.68,FALSE,FALSE,16.846,5.557,away_1,50.285,1.442,36.08445600255046,11.448752653276733,1,0,FALSE,Thibaut Courtois,GK,Borna Sosa,D
4926,1672,3852,49.87,FALSE,FALSE,22.225,10.676,away_1,51.283,0.371,32.10222112253294,12.291229781763915,2,0,FALSE,Thibaut Courtois,GK,Borna Sosa,D
4928,3841,3836,37.73,FALSE,FALSE,34.764,-11.047,away_1,49.938,-2.293,20.895021057658685,17.054507014908133,2,1,FALSE,Keylor Navas,GK,Wataru Endo,M
4928,3841,3836,47.12,FALSE,FALSE,29.595,-1.463,away_1,49.391,-0.49,22.95167518940611,18.086377625992807,2,1,FALSE,Keylor Navas,GK,Wataru Endo,M
4928,3841,3836,49.43,FALSE,FALSE,36.578,5.418,away_1,49.93,1.193,16.81858519614536,23.389128605591154,3,2,FALSE,Keylor Navas,GK,Wataru Endo,M
4928,13854,10506,56.88,FALSE,FALSE,29.367,-12.295,away_1,50.405,-1.79,26.197379907158652,14.124904355869983,3,2,FALSE,Dominik Livakovic,GK,Wataru Endo,M
4928,13854,10506,104.15,FALSE,FALSE,40.343,6.187,away_1,-27.337,0.102,93.0489205633252,4.495110016808005,2,3,FALSE,Dominik Livakovic,GK,Wataru Endo,M
5009,144,10511,82.27,FALSE,FALSE,41.078,-5.761,away_23,49.27,-0.987,12.7926230695663,29.09354903981064,2,2,TRUE,Emiliano Martínez,GK,Wout Weghorst,F
5009,144,10511,100.52,FALSE,FALSE,44.153,-0.892,away_23,49.831,1.261,8.394526371392255,46.95200471513241,1,5,TRUE,Emiliano Martínez,GK,Wout Weghorst,F
5029,32,3842,5.78,FALSE,FALSE,-47.258,-7.774,home_1,-51.501,-0.89,9.376227386321215,27.245215740486927,3,3,FALSE,Alisson,GK,Silvan Widmer,D
5035,32,3842,59.85,FALSE,FALSE,-32.558,1.635,home_1,-50.321,0.319,20.008912739077054,20.668258366177994,3,3,FALSE,Alisson,GK,Edimilson Fernandes,M
5038,8538,3857,56.2,FALSE,FALSE,30.978,11.159,away_22,50.88,-2.142,24.24293226901399,15.339321223245575,2,0,FALSE,Diogo Costa,GK,Jae-sung Lee,F
5063,14013,3817,75.4,FALSE,FALSE,36.967,14.547,away_16,50.835,1.689,21.28119587805159,14.504980734370942,2,2,FALSE,Aymen Dahmen,GK,Mathias Jensen,M
5070,940,3847,51.17,FALSE,FALSE,46.652,1.092,away_1,51.409,-1.149,5.949081273608556,62.80426366209514,1,0,FALSE,Matt Turner,GK,Saman Ghoddos,F
5070,940,3847,64.1,FALSE,FALSE,43.053,5.615,away_1,50.869,0.018,10.989724018372803,32.78165913687048,1,1,FALSE,Matt Turner,GK,Saman Ghoddos,F
