frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_1,away_x_10,away_x_13,away_x_14,away_x_15,away_x_18,away_x_19,away_x_2,away_x_20,away_x_21,away_x_24,away_x_6,away_x_7,away_x_9,away_y_1,away_y_10,away_y_13,away_y_14,away_y_15,away_y_18,away_y_19,away_y_2,away_y_20,away_y_21,away_y_24,away_y_6,away_y_7,away_y_9,gk_away,home_x_10,home_x_13,home_x_15,home_x_16,home_x_19,home_x_20,home_x_21,home_x_22,home_x_23,home_x_24,home_x_3,home_x_4,home_x_8,home_x_9,home_y_10,home_y_13,home_y_15,home_y_16,home_y_19,home_y_20,home_y_21,home_y_22,home_y_23,home_y_24,home_y_3,home_y_4,home_y_8,home_y_9,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
82356,3818,81032,44.88,1,6506042,SH,OTB,3301,Héctor Moreno,15,1,LCB,48.69,-17.57,51.796,44.281,45.543,46.308,45.804,47.719,41.192,47.119,50.365,45.606,NA,NA,NA,47.707,-1.601,1.528,5.387,-4.807,-4.199,-7.422,-11.792,5.258,-21.718,-2.43,NA,NA,NA,-0.846,1,49.014,-25,47.227,31.526,44.105,45.499,NA,46.61,47.226,37.353,45.52,43.117,NA,NA,-24.859,-1.109,-7.494,-2.645,-30.059,-2.545,NA,-17.744,9.238,-0.077,-5.299,1.39,NA,NA,13,FALSE,no_data,1,44.87,OTB,TRUE,NA,NA,3301,Héctor Moreno,NA,NA,V,FALSE,FALSE,O,FALSE
82356,3818,81033,44.88,1,6506042,SH,OTB,3301,Héctor Moreno,15,1,LCB,48.69,-17.57,51.796,44.281,45.543,46.308,45.804,47.719,41.192,47.119,50.365,45.606,NA,NA,NA,47.707,-1.601,1.528,5.387,-4.807,-4.199,-7.422,-11.792,5.258,-21.718,-2.43,NA,NA,NA,-0.846,1,49.014,-25,47.227,31.526,44.105,45.499,NA,46.61,47.226,37.353,45.52,43.117,NA,NA,-24.859,-1.109,-7.494,-2.645,-30.059,-2.545,NA,-17.744,9.238,-0.077,-5.299,1.39,NA,NA,13,FALSE,no_data,1,44.87,OTB,TRUE,NA,NA,3301,Héctor Moreno,NA,NA,V,FALSE,FALSE,O,FALSE
82356,3818,81034,44.88,1,6506042,SH,OTB,3301,Héctor Moreno,15,1,LCB,48.69,-17.57,51.796,44.281,45.543,46.308,45.804,47.719,41.192,47.119,50.365,45.606,NA,NA,NA,47.707,-1.601,1.528,5.387,-4.807,-4.199,-7.422,-11.792,5.258,-21.718,-2.43,NA,NA,NA,-0.846,1,49.014,-25,47.227,31.526,44.105,45.499,NA,46.61,47.226,37.353,45.52,43.117,NA,NA,-24.859,-1.109,-7.494,-2.645,-30.059,-2.545,NA,-17.744,9.238,-0.077,-5.299,1.39,NA,NA,13,FALSE,no_data,1,44.87,OTB,TRUE,NA,NA,3301,Héctor Moreno,NA,NA,V,FALSE,FALSE,O,FALSE
82356,3818,81035,44.88,1,6506042,SH,OTB,3301,Héctor Moreno,15,1,LCB,48.69,-17.57,51.796,44.281,45.543,46.308,45.804,47.719,41.192,47.119,50.365,45.606,NA,NA,NA,47.707,-1.601,1.528,5.387,-4.807,-4.199,-7.422,-11.792,5.258,-21.718,-2.43,NA,NA,NA,-0.846,1,49.014,-25,47.227,31.526,44.105,45.499,NA,46.61,47.226,37.353,45.52,43.117,NA,NA,-24.859,-1.109,-7.494,-2.645,-30.059,-2.545,NA,-17.744,9.238,-0.077,-5.299,1.39,NA,NA,13,FALSE,no_data,1,44.87,OTB,TRUE,NA,NA,3301,Héctor Moreno,NA,NA,V,FALSE,FALSE,O,FALSE
82356,3818,81036,44.88,1,6506042,SH,OTB,3301,Héctor Moreno,15,1,LCB,48.69,-17.57,51.796,44.281,45.543,46.308,45.804,47.719,41.192,47.119,50.365,45.606,NA,NA,NA,47.707,-1.601,1.528,5.387,-4.807,-4.199,-7.422,-11.792,5.258,-21.718,-2.43,NA,NA,NA,-0.846,1,49.014,-25,47.227,31.526,44.105,45.499,NA,46.61,47.226,37.353,45.52,43.117,NA,NA,-24.859,-1.109,-7.494,-2.645,-30.059,-2.545,NA,-17.744,9.238,-0.077,-5.299,1.39,NA,NA,13,FALSE,no_data,1,44.87,OTB,TRUE,NA,NA,3301,Héctor Moreno,NA,NA,V,FALSE,FALSE,O,FALSE
84411,3818,83091,46.02,1,6506085,SH,OTB,3455,Luis Chávez,24,1,CM,26.01,-14.57,50.622,36.279,31.041,41.401,40.013,37.613,28.425,40.934,29.967,37.501,NA,NA,NA,7.559,-1.286,-6.143,9.717,-2.047,-0.05,-17.244,-15.063,5.165,-4.291,-26.816,NA,NA,NA,-5.128,1,25.256,-25,7.492,40.07,35.547,40.488,NA,35.991,29.623,27.062,5.098,18.665,NA,NA,-6.899,-2.702,1.945,7.714,-20.962,-0.855,NA,-32.176,15.082,-15.931,-12.997,-5.668,NA,NA,13,FALSE,no_data,1,46,OTB,TRUE,NA,NA,3455,Luis Chávez,NA,NA,S,FALSE,FALSE,B,FALSE
102774,3818,97201,51.76,2,6505313,SH,OTB,2111,Hirving Lozano,22,1,RW,-30.84,-13.33,50.743,35.734,30.66,40.02,39.357,40.431,37.41,33.911,29.714,NA,NA,35.68,NA,18.035,1.335,8.197,16.753,-0.19,4.871,-5.872,-6.394,14.831,11.444,NA,NA,1.474,NA,-6.704,1,36.986,-25,39.995,38.148,10.786,39.014,NA,28.543,8.772,23.666,38.788,20.701,NA,NA,-9.179,0.74,-10.037,4.812,-8.036,0.78,NA,14.433,14.667,-12.697,-5.071,17.548,NA,NA,13,FALSE,no_data,2,51.65,OTB,TRUE,NA,NA,2111,Hirving Lozano,8042,Wojciech Szczesny,S,FALSE,FALSE,S,FALSE
NA,3818,NA,NA,NA,6506098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,53.12,OTB,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,O,FALSE
112899,3818,107341,57.39,2,6505688,SH,OTB,4625,Robert Lewandowski,9,0,CF,43.81,-1.84,25,-35.238,-34.994,-11.203,-33.36,-21.32,-26.154,-28.528,-34.5,NA,NA,-29.281,NA,-41.837,-0.533,14.401,9.368,-1.106,-13.282,-13.098,-7.49,7.989,-9.375,NA,NA,0.311,NA,-0.619,1,-30.444,-51.949,-35.928,-34.686,-35.827,-32.242,NA,-27.858,-35.695,-32.397,-36.506,-34.927,NA,NA,4.68,0.576,7.367,6.526,-10.904,-1.054,NA,-12.828,9.7,-0.02,-7.644,-5.119,NA,NA,13,FALSE,no_data,2,57.38,OTB,FALSE,NA,NA,4625,Robert Lewandowski,3343,Guillermo Ochoa,F,TRUE,FALSE,S,FALSE
112953,3818,107395,57.42,2,6505698,SH,OTB,13850,Grzegorz Krychowiak,10,0,DM,45.35,-12.07,25,-45.242,-41.973,-13.528,-31.642,-21.382,-26.538,-30.383,-40.42,NA,NA,-28.705,NA,-46.62,-0.025,10.948,7.507,0.412,-7.368,-10.956,-7.652,9.683,-6.566,NA,NA,1.817,NA,-0.772,1,-31.207,-50.693,-44.379,-39.844,-39.051,-32.889,NA,-30.169,-44.634,-37.888,-44.535,-44.434,NA,NA,6.027,3.42,4.891,7.77,-8.075,0.074,NA,-8.827,8.372,-0.307,-4.813,-0.542,NA,NA,13,FALSE,no_data,2,57.42,OTB,FALSE,NA,NA,13850,Grzegorz Krychowiak,NA,NA,V,FALSE,FALSE,O,FALSE
112993,3818,107435,57.44,2,6505713,SH,OTB,9939,Jakub Kaminski,13,0,RM,47.03,-7.99,25,-49.821,-46.953,-15.38,-33.962,-22.841,-27.744,-31.172,-44.409,NA,NA,-31.291,NA,-47.752,0.165,12.072,7.488,1.434,-6.306,-10.284,-7.445,10.757,-2.926,NA,NA,3.114,NA,-2.072,1,-31.067,-50.667,-49.337,-43.671,-41.401,-33.352,NA,-31.599,-48.323,-41.771,-49.626,-49.12,NA,NA,7.774,3.971,3.985,9.812,-7.812,1.36,NA,-6.288,8.088,0.505,-1.982,0.715,NA,NA,13,FALSE,no_data,2,57.43,OTB,FALSE,NA,NA,9939,Jakub Kaminski,NA,NA,S,FALSE,FALSE,B,FALSE
116200,3818,110687,59.22,2,6505886,SH,OTB,3414,Alexis Vega,10,1,LW,-41.38,-9.98,51.297,41.96,37.995,48.037,43.072,42.818,38.465,44.271,30.111,NA,NA,44.348,NA,8.665,2.385,6.863,8.623,-0.503,7.318,-14.746,-24.805,10.254,-19.35,NA,NA,-0.943,NA,-14.195,1,41.915,-25,5.933,31.351,29.151,47.214,NA,42.722,28.07,46.079,7.473,26.492,NA,NA,9.236,-2.041,-9.953,-23.784,-26.29,-2.748,NA,-19.907,8.902,3.639,-14.84,-11.272,NA,NA,13,FALSE,no_data,2,59.2,OTB,TRUE,NA,NA,3414,Alexis Vega,NA,NA,S,FALSE,FALSE,B,FALSE
123701,3818,118233,63.4,2,6505122,SH,OTB,3367,Henry Martín,20,1,CF,-41.65,-2.85,50.233,23.852,33.02,39.78,37.597,40.256,31.086,37.282,27.717,NA,NA,33.848,NA,13.623,1.455,8.089,21.065,-1.519,3.446,-7.116,-9.446,12.06,13.461,NA,NA,3.136,NA,1.817,1,34.744,-25,9.965,27.807,25.575,40.813,NA,39.471,33.607,35.711,5.854,19.57,NA,NA,16.67,1.264,17.153,24.787,-10.195,3.828,NA,-14.305,30.223,-0.455,-0.927,11.232,NA,NA,13,FALSE,no_data,2,63.38,OTB,TRUE,NA,NA,3367,Henry Martín,8042,Wojciech Szczesny,S,FALSE,FALSE,S,FALSE
128228,3818,122760,65.91,2,6505454,SH,OTB,3414,Alexis Vega,10,1,LW,-38.83,16.47,51.036,36.498,32.575,42.892,43.641,37.996,40.483,43.51,17.966,NA,NA,43.037,NA,7.335,-1.745,-10.084,4.966,-2.064,-1.779,-14.067,-16.935,4.612,-2.704,NA,NA,-8.152,NA,-5.534,1,36.704,-25.453,10.896,31.418,41.604,43.605,NA,33.059,43.129,17.849,8.016,26.891,NA,NA,-19.693,-1.666,6.849,-2.16,-24.519,3.197,NA,-12.23,6.822,-7.576,-11.618,2.867,NA,NA,13,TRUE,goal_detected,2,65.88,OTB,TRUE,NA,NA,3414,Alexis Vega,NA,NA,S,FALSE,FALSE,O,FALSE
139303,3818,133843,72.07,2,6505798,SH,OTB,12820,Jakub Kiwior,14,0,LCB,43.95,12.05,25,-31.088,-40.673,-35.238,-36.409,-23.218,NA,-26.847,-41.15,NA,-28.585,-42.72,NA,-37.52,-1.042,-0.761,4.417,-6.888,-4.886,-2.096,NA,23.937,-5.758,NA,-9.726,-15.428,NA,-0.307,1,-37.681,-50.955,-42.011,NA,-37.539,NA,NA,-29.181,-41.903,-41.483,-42.092,-40.725,-32.649,-41.556,2.619,-1.757,-3.609,NA,-4.161,NA,NA,-4.347,1.387,-13.428,-6.305,-1.589,14.189,-0.697,13,FALSE,no_data,2,72.07,OTB,FALSE,NA,NA,12820,Jakub Kiwior,NA,NA,S,FALSE,FALSE,O,FALSE
139303,3818,133844,72.07,2,6505798,SH,OTB,12820,Jakub Kiwior,14,0,LCB,43.95,12.05,25,-31.088,-40.673,-35.238,-36.409,-23.218,NA,-26.847,-41.15,NA,-28.585,-42.72,NA,-37.52,-1.042,-0.761,4.417,-6.888,-4.886,-2.096,NA,23.937,-5.758,NA,-9.726,-15.428,NA,-0.307,1,-37.681,-50.955,-42.011,NA,-37.539,NA,NA,-29.181,-41.903,-41.483,-42.092,-40.725,-32.649,-41.556,2.619,-1.757,-3.609,NA,-4.161,NA,NA,-4.347,1.387,-13.428,-6.305,-1.589,14.189,-0.697,13,FALSE,no_data,2,72.07,OTB,FALSE,NA,NA,12820,Jakub Kiwior,NA,NA,S,FALSE,FALSE,O,FALSE
139303,3818,133845,72.07,2,6505798,SH,OTB,12820,Jakub Kiwior,14,0,LCB,43.95,12.05,25,-31.088,-40.673,-35.238,-36.409,-23.218,NA,-26.847,-41.15,NA,-28.585,-42.72,NA,-37.52,-1.042,-0.761,4.417,-6.888,-4.886,-2.096,NA,23.937,-5.758,NA,-9.726,-15.428,NA,-0.307,1,-37.681,-50.955,-42.011,NA,-37.539,NA,NA,-29.181,-41.903,-41.483,-42.092,-40.725,-32.649,-41.556,2.619,-1.757,-3.609,NA,-4.161,NA,NA,-4.347,1.387,-13.428,-6.305,-1.589,14.189,-0.697,13,FALSE,no_data,2,72.07,OTB,FALSE,NA,NA,12820,Jakub Kiwior,NA,NA,S,FALSE,FALSE,O,FALSE
139303,3818,133846,72.07,2,6505798,SH,OTB,12820,Jakub Kiwior,14,0,LCB,43.95,12.05,25,-31.088,-40.673,-35.238,-36.409,-23.218,NA,-26.847,-41.15,NA,-28.585,-42.72,NA,-37.52,-1.042,-0.761,4.417,-6.888,-4.886,-2.096,NA,23.937,-5.758,NA,-9.726,-15.428,NA,-0.307,1,-37.681,-50.955,-42.011,NA,-37.539,NA,NA,-29.181,-41.903,-41.483,-42.092,-40.725,-32.649,-41.556,2.619,-1.757,-3.609,NA,-4.161,NA,NA,-4.347,1.387,-13.428,-6.305,-1.589,14.189,-0.697,13,FALSE,no_data,2,72.07,OTB,FALSE,NA,NA,12820,Jakub Kiwior,NA,NA,S,FALSE,FALSE,O,FALSE
139303,3818,133847,72.07,2,6505798,SH,OTB,12820,Jakub Kiwior,14,0,LCB,43.95,12.05,25,-31.088,-40.673,-35.238,-36.409,-23.218,NA,-26.847,-41.15,NA,-28.585,-42.72,NA,-37.52,-1.042,-0.761,4.417,-6.888,-4.886,-2.096,NA,23.937,-5.758,NA,-9.726,-15.428,NA,-0.307,1,-37.681,-50.955,-42.011,NA,-37.539,NA,NA,-29.181,-41.903,-41.483,-42.092,-40.725,-32.649,-41.556,2.619,-1.757,-3.609,NA,-4.161,NA,NA,-4.347,1.387,-13.428,-6.305,-1.589,14.189,-0.697,13,FALSE,no_data,2,72.07,OTB,FALSE,NA,NA,12820,Jakub Kiwior,NA,NA,S,FALSE,FALSE,O,FALSE
139303,3818,133848,72.07,2,6505798,SH,OTB,12820,Jakub Kiwior,14,0,LCB,43.95,12.05,25,-31.088,-40.673,-35.238,-36.409,-23.218,NA,-26.847,-41.15,NA,-28.585,-42.72,NA,-37.52,-1.042,-0.761,4.417,-6.888,-4.886,-2.096,NA,23.937,-5.758,NA,-9.726,-15.428,NA,-0.307,1,-37.681,-50.955,-42.011,NA,-37.539,NA,NA,-29.181,-41.903,-41.483,-42.092,-40.725,-32.649,-41.556,2.619,-1.757,-3.609,NA,-4.161,NA,NA,-4.347,1.387,-13.428,-6.305,-1.589,14.189,-0.697,13,FALSE,no_data,2,72.07,OTB,FALSE,NA,NA,12820,Jakub Kiwior,NA,NA,S,FALSE,FALSE,O,FALSE
139303,3818,133849,72.07,2,6505798,SH,OTB,12820,Jakub Kiwior,14,0,LCB,43.95,12.05,25,-31.088,-40.673,-35.238,-36.409,-23.218,NA,-26.847,-41.15,NA,-28.585,-42.72,NA,-37.52,-1.042,-0.761,4.417,-6.888,-4.886,-2.096,NA,23.937,-5.758,NA,-9.726,-15.428,NA,-0.307,1,-37.681,-50.955,-42.011,NA,-37.539,NA,NA,-29.181,-41.903,-41.483,-42.092,-40.725,-32.649,-41.556,2.619,-1.757,-3.609,NA,-4.161,NA,NA,-4.347,1.387,-13.428,-6.305,-1.589,14.189,-0.697,13,FALSE,no_data,2,72.07,OTB,FALSE,NA,NA,12820,Jakub Kiwior,NA,NA,S,FALSE,FALSE,O,FALSE
139303,3818,133850,72.07,2,6505798,SH,OTB,12820,Jakub Kiwior,14,0,LCB,43.95,12.05,25,-31.088,-40.673,-35.238,-36.409,-23.218,NA,-26.847,-41.15,NA,-28.585,-42.72,NA,-37.52,-1.042,-0.761,4.417,-6.888,-4.886,-2.096,NA,23.937,-5.758,NA,-9.726,-15.428,NA,-0.307,1,-37.681,-50.955,-42.011,NA,-37.539,NA,NA,-29.181,-41.903,-41.483,-42.092,-40.725,-32.649,-41.556,2.619,-1.757,-3.609,NA,-4.161,NA,NA,-4.347,1.387,-13.428,-6.305,-1.589,14.189,-0.697,13,FALSE,no_data,2,72.07,OTB,FALSE,NA,NA,12820,Jakub Kiwior,NA,NA,S,FALSE,FALSE,O,FALSE
153151,3818,147743,79.77,2,6505479,SH,OTB,3414,Alexis Vega,10,1,LW,-30.7,-11.79,50.95,29.188,30.26,35.777,34.661,36.79,NA,35.323,19.399,NA,28.874,27.218,NA,11.569,1.74,10.554,18.774,2.773,9.927,-6.211,NA,18.43,10.081,NA,-7.798,19.865,NA,19.246,1,28.289,-25.184,6.536,NA,20.368,NA,NA,37.326,22.365,18.936,4.562,13.545,34.1,34.861,14.542,2.352,22.132,NA,-6.517,NA,NA,-11.21,30.523,-1.238,2.457,12.843,28.352,5.155,13,FALSE,no_data,2,79.77,OTB,TRUE,NA,NA,3414,Alexis Vega,NA,NA,S,FALSE,FALSE,O,FALSE
155990,3818,150597,81.35,2,6505592,SH,OTB,12820,Jakub Kiwior,14,0,LCB,46.72,-4.07,25,-46.329,-47.784,-46.631,-45.034,-22.307,NA,-37.513,-43.908,NA,-34.544,-44.808,NA,-45.677,1.027,-8.685,10.943,1.395,0.413,-4.922,NA,21.14,5.948,NA,9.076,3,NA,-1.834,1,-42.578,-52.071,-46.648,NA,-48.012,NA,NA,-41.319,-45.7,-45.526,-46.956,-44.501,-40.17,-46.1,-5.151,0.101,0.306,NA,-3.899,NA,NA,-1.12,13.362,4.121,4.741,-1.412,8.365,1.531,13,FALSE,no_data,2,81.35,OTB,FALSE,NA,NA,12820,Jakub Kiwior,NA,NA,S,FALSE,FALSE,O,FALSE
155990,3818,150598,81.35,2,6505592,SH,OTB,12820,Jakub Kiwior,14,0,LCB,46.72,-4.07,25,-46.329,-47.784,-46.631,-45.034,-22.307,NA,-37.513,-43.908,NA,-34.544,-44.808,NA,-45.677,1.027,-8.685,10.943,1.395,0.413,-4.922,NA,21.14,5.948,NA,9.076,3,NA,-1.834,1,-42.578,-52.071,-46.648,NA,-48.012,NA,NA,-41.319,-45.7,-45.526,-46.956,-44.501,-40.17,-46.1,-5.151,0.101,0.306,NA,-3.899,NA,NA,-1.12,13.362,4.121,4.741,-1.412,8.365,1.531,13,FALSE,no_data,2,81.35,OTB,FALSE,NA,NA,12820,Jakub Kiwior,NA,NA,S,FALSE,FALSE,O,FALSE
155990,3818,150599,81.35,2,6505592,SH,OTB,12820,Jakub Kiwior,14,0,LCB,46.72,-4.07,25,-46.329,-47.784,-46.631,-45.034,-22.307,NA,-37.513,-43.908,NA,-34.544,-44.808,NA,-45.677,1.027,-8.685,10.943,1.395,0.413,-4.922,NA,21.14,5.948,NA,9.076,3,NA,-1.834,1,-42.578,-52.071,-46.648,NA,-48.012,NA,NA,-41.319,-45.7,-45.526,-46.956,-44.501,-40.17,-46.1,-5.151,0.101,0.306,NA,-3.899,NA,NA,-1.12,13.362,4.121,4.741,-1.412,8.365,1.531,13,FALSE,no_data,2,81.35,OTB,FALSE,NA,NA,12820,Jakub Kiwior,NA,NA,S,FALSE,FALSE,O,FALSE
155990,3818,150600,81.35,2,6505592,SH,OTB,12820,Jakub Kiwior,14,0,LCB,46.72,-4.07,25,-46.329,-47.784,-46.631,-45.034,-22.307,NA,-37.513,-43.908,NA,-34.544,-44.808,NA,-45.677,1.027,-8.685,10.943,1.395,0.413,-4.922,NA,21.14,5.948,NA,9.076,3,NA,-1.834,1,-42.578,-52.071,-46.648,NA,-48.012,NA,NA,-41.319,-45.7,-45.526,-46.956,-44.501,-40.17,-46.1,-5.151,0.101,0.306,NA,-3.899,NA,NA,-1.12,13.362,4.121,4.741,-1.412,8.365,1.531,13,FALSE,no_data,2,81.35,OTB,FALSE,NA,NA,12820,Jakub Kiwior,NA,NA,S,FALSE,FALSE,O,FALSE
155990,3818,150601,81.35,2,6505592,SH,OTB,12820,Jakub Kiwior,14,0,LCB,46.72,-4.07,25,-46.329,-47.784,-46.631,-45.034,-22.307,NA,-37.513,-43.908,NA,-34.544,-44.808,NA,-45.677,1.027,-8.685,10.943,1.395,0.413,-4.922,NA,21.14,5.948,NA,9.076,3,NA,-1.834,1,-42.578,-52.071,-46.648,NA,-48.012,NA,NA,-41.319,-45.7,-45.526,-46.956,-44.501,-40.17,-46.1,-5.151,0.101,0.306,NA,-3.899,NA,NA,-1.12,13.362,4.121,4.741,-1.412,8.365,1.531,13,FALSE,no_data,2,81.35,OTB,FALSE,NA,NA,12820,Jakub Kiwior,NA,NA,S,FALSE,FALSE,O,FALSE
155990,3818,150602,81.35,2,6505592,SH,OTB,12820,Jakub Kiwior,14,0,LCB,46.72,-4.07,25,-46.329,-47.784,-46.631,-45.034,-22.307,NA,-37.513,-43.908,NA,-34.544,-44.808,NA,-45.677,1.027,-8.685,10.943,1.395,0.413,-4.922,NA,21.14,5.948,NA,9.076,3,NA,-1.834,1,-42.578,-52.071,-46.648,NA,-48.012,NA,NA,-41.319,-45.7,-45.526,-46.956,-44.501,-40.17,-46.1,-5.151,0.101,0.306,NA,-3.899,NA,NA,-1.12,13.362,4.121,4.741,-1.412,8.365,1.531,13,FALSE,no_data,2,81.35,OTB,FALSE,NA,NA,12820,Jakub Kiwior,NA,NA,S,FALSE,FALSE,O,FALSE
155990,3818,150603,81.35,2,6505592,SH,OTB,12820,Jakub Kiwior,14,0,LCB,46.72,-4.07,25,-46.329,-47.784,-46.631,-45.034,-22.307,NA,-37.513,-43.908,NA,-34.544,-44.808,NA,-45.677,1.027,-8.685,10.943,1.395,0.413,-4.922,NA,21.14,5.948,NA,9.076,3,NA,-1.834,1,-42.578,-52.071,-46.648,NA,-48.012,NA,NA,-41.319,-45.7,-45.526,-46.956,-44.501,-40.17,-46.1,-5.151,0.101,0.306,NA,-3.899,NA,NA,-1.12,13.362,4.121,4.741,-1.412,8.365,1.531,13,FALSE,no_data,2,81.35,OTB,FALSE,NA,NA,12820,Jakub Kiwior,NA,NA,S,FALSE,FALSE,O,FALSE
155990,3818,150604,81.35,2,6505592,SH,OTB,12820,Jakub Kiwior,14,0,LCB,46.72,-4.07,25,-46.329,-47.784,-46.631,-45.034,-22.307,NA,-37.513,-43.908,NA,-34.544,-44.808,NA,-45.677,1.027,-8.685,10.943,1.395,0.413,-4.922,NA,21.14,5.948,NA,9.076,3,NA,-1.834,1,-42.578,-52.071,-46.648,NA,-48.012,NA,NA,-41.319,-45.7,-45.526,-46.956,-44.501,-40.17,-46.1,-5.151,0.101,0.306,NA,-3.899,NA,NA,-1.12,13.362,4.121,4.741,-1.412,8.365,1.531,13,FALSE,no_data,2,81.35,OTB,FALSE,NA,NA,12820,Jakub Kiwior,NA,NA,S,FALSE,FALSE,O,FALSE
178504,3818,173204,93.87,2,6506201,SH,OTB,9939,Jakub Kaminski,13,0,RM,46.46,12.5,31.597,-15.833,-14.77,-0.852,1.281,-3.129,NA,-34.864,NA,NA,-32.874,-18.857,-22.896,-27.815,-0.489,5.077,15.624,-9.86,2.604,-17.072,NA,11.477,NA,NA,-27.111,-4.486,3.783,-8.946,1,NA,-50.161,-40.665,NA,-38.179,NA,-19.816,-22.579,-39.52,-18.772,-37.059,-29.46,-20.56,-4.574,NA,-5.007,-11.103,NA,-24.052,NA,-14.241,12.3,2.715,-0.229,-11.95,-11.145,-1.45,-9.177,13,FALSE,no_data,2,93.87,OTB,FALSE,NA,NA,9939,Jakub Kaminski,3343,Guillermo Ochoa,S,FALSE,FALSE,S,FALSE
178504,3818,173205,93.87,2,6506201,SH,OTB,9939,Jakub Kaminski,13,0,RM,46.46,12.5,31.597,-15.833,-14.77,-0.852,1.281,-3.129,NA,-34.864,NA,NA,-32.874,-18.857,-22.896,-27.815,-0.489,5.077,15.624,-9.86,2.604,-17.072,NA,11.477,NA,NA,-27.111,-4.486,3.783,-8.946,1,NA,-50.161,-40.665,NA,-38.179,NA,-19.816,-22.579,-39.52,-18.772,-37.059,-29.46,-20.56,-4.574,NA,-5.007,-11.103,NA,-24.052,NA,-14.241,12.3,2.715,-0.229,-11.95,-11.145,-1.45,-9.177,13,FALSE,no_data,2,93.87,OTB,FALSE,NA,NA,9939,Jakub Kaminski,3343,Guillermo Ochoa,S,FALSE,FALSE,S,FALSE
178504,3818,173206,93.87,2,6506201,SH,OTB,9939,Jakub Kaminski,13,0,RM,46.46,12.5,31.597,-15.833,-14.77,-0.852,1.281,-3.129,NA,-34.864,NA,NA,-32.874,-18.857,-22.896,-27.815,-0.489,5.077,15.624,-9.86,2.604,-17.072,NA,11.477,NA,NA,-27.111,-4.486,3.783,-8.946,1,NA,-50.161,-40.665,NA,-38.179,NA,-19.816,-22.579,-39.52,-18.772,-37.059,-29.46,-20.56,-4.574,NA,-5.007,-11.103,NA,-24.052,NA,-14.241,12.3,2.715,-0.229,-11.95,-11.145,-1.45,-9.177,13,FALSE,no_data,2,93.87,OTB,FALSE,NA,NA,9939,Jakub Kaminski,3343,Guillermo Ochoa,S,FALSE,FALSE,S,FALSE
178504,3818,173207,93.87,2,6506201,SH,OTB,9939,Jakub Kaminski,13,0,RM,46.46,12.5,31.597,-15.833,-14.77,-0.852,1.281,-3.129,NA,-34.864,NA,NA,-32.874,-18.857,-22.896,-27.815,-0.489,5.077,15.624,-9.86,2.604,-17.072,NA,11.477,NA,NA,-27.111,-4.486,3.783,-8.946,1,NA,-50.161,-40.665,NA,-38.179,NA,-19.816,-22.579,-39.52,-18.772,-37.059,-29.46,-20.56,-4.574,NA,-5.007,-11.103,NA,-24.052,NA,-14.241,12.3,2.715,-0.229,-11.95,-11.145,-1.45,-9.177,13,FALSE,no_data,2,93.87,OTB,FALSE,NA,NA,9939,Jakub Kaminski,3343,Guillermo Ochoa,S,FALSE,FALSE,S,FALSE
178504,3818,173208,93.87,2,6506201,SH,OTB,9939,Jakub Kaminski,13,0,RM,46.46,12.5,31.597,-15.833,-14.77,-0.852,1.281,-3.129,NA,-34.864,NA,NA,-32.874,-18.857,-22.896,-27.815,-0.489,5.077,15.624,-9.86,2.604,-17.072,NA,11.477,NA,NA,-27.111,-4.486,3.783,-8.946,1,NA,-50.161,-40.665,NA,-38.179,NA,-19.816,-22.579,-39.52,-18.772,-37.059,-29.46,-20.56,-4.574,NA,-5.007,-11.103,NA,-24.052,NA,-14.241,12.3,2.715,-0.229,-11.95,-11.145,-1.45,-9.177,13,FALSE,no_data,2,93.87,OTB,FALSE,NA,NA,9939,Jakub Kaminski,3343,Guillermo Ochoa,S,FALSE,FALSE,S,FALSE
178504,3818,173209,93.87,2,6506201,SH,OTB,9939,Jakub Kaminski,13,0,RM,46.46,12.5,31.597,-15.833,-14.77,-0.852,1.281,-3.129,NA,-34.864,NA,NA,-32.874,-18.857,-22.896,-27.815,-0.489,5.077,15.624,-9.86,2.604,-17.072,NA,11.477,NA,NA,-27.111,-4.486,3.783,-8.946,1,NA,-50.161,-40.665,NA,-38.179,NA,-19.816,-22.579,-39.52,-18.772,-37.059,-29.46,-20.56,-4.574,NA,-5.007,-11.103,NA,-24.052,NA,-14.241,12.3,2.715,-0.229,-11.95,-11.145,-1.45,-9.177,13,FALSE,no_data,2,93.87,OTB,FALSE,NA,NA,9939,Jakub Kaminski,3343,Guillermo Ochoa,S,FALSE,FALSE,S,FALSE
