frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_11,away_x_13,away_x_14,away_x_15,away_x_16,away_x_17,away_x_18,away_x_19,away_x_21,away_x_22,away_x_23,away_x_24,away_x_25,away_x_26,away_x_4,away_x_8,away_y_11,away_y_13,away_y_14,away_y_15,away_y_16,away_y_17,away_y_18,away_y_19,away_y_21,away_y_22,away_y_23,away_y_24,away_y_25,away_y_26,away_y_4,away_y_8,gk_away,home_x_10,home_x_12,home_x_13,home_x_15,home_x_16,home_x_19,home_x_2,home_x_20,home_x_22,home_x_24,home_x_25,home_x_4,home_x_6,home_x_8,home_y_10,home_y_12,home_y_13,home_y_15,home_y_16,home_y_19,home_y_2,home_y_20,home_y_22,home_y_24,home_y_25,home_y_4,home_y_6,home_y_8,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
150782,3859,147349,77.67,2,6627509,SH,OTB,7605,Olivier Ntcham,22,1,CM,-28.3,-3.59,NA,35.383,40.208,37.048,NA,31.727,NA,27.427,NA,19.452,50.574,38.233,2.199,19.681,16.485,NA,NA,6.986,13.733,2.85,NA,4.77,NA,22.716,NA,9.737,0.565,-0.159,-1.979,11.932,-1.723,NA,23,29.265,32.275,37.095,NA,-29.018,15.375,NA,NA,27.184,4.85,13.808,3.677,31.051,15.215,1.572,21.891,5.981,NA,1.744,-8.567,NA,NA,4.479,6.65,24.329,2.524,-1.772,14.701,16,TRUE,goal_detected,2,77.65,OTB,TRUE,NA,NA,7605,Olivier Ntcham,6,Ederson,S,FALSE,FALSE,S,FALSE
154652,3859,151219,79.82,2,6627825,SH,OTB,13875,Vincent Aboubakar,10,1,CF,-38.44,-13.04,36.698,38.26,39.876,38.829,NA,34.852,NA,NA,NA,37.688,50.075,41.321,29.279,36.975,38.792,NA,-6.552,1.014,7.339,1.287,NA,5.337,NA,NA,NA,-10.878,2.844,-0.535,11.934,0.761,0.438,NA,23,37.916,37.155,41.275,NA,-25,19.637,NA,NA,26.292,13.967,26.814,22.627,38.605,37.631,14.562,-26.717,-3.187,NA,0.505,-4.921,NA,NA,12.189,-4.075,7.275,-8.627,21.786,4.179,16,FALSE,no_data,2,79.78,OTB,TRUE,NA,NA,13875,Vincent Aboubakar,NA,NA,F,FALSE,FALSE,B,FALSE
155455,3859,152022,80.27,2,6627868,SH,OTB,4207,Christopher Wooh,4,1,RCB,-49,19.54,43.685,43.517,45.185,43.224,NA,41.259,NA,NA,NA,36.862,51.656,44.89,43.555,41.817,44.582,NA,-11.684,-1.742,0.161,-8.049,NA,0.262,NA,NA,NA,-9.509,-0.535,-3.522,-0.024,-4.065,-1.414,NA,23,34.945,28.501,46.2,NA,-25,21.549,NA,NA,33.91,18.699,40.618,40.611,46.784,48.906,12.957,-11.675,-8.781,NA,-0.638,-9.292,NA,NA,4.904,-3.896,-3.29,-0.08,3.863,-32.038,16,FALSE,no_data,2,80.27,OTB,TRUE,NA,NA,4207,Christopher Wooh,NA,NA,V,FALSE,FALSE,O,FALSE
161263,3859,157853,83.5,2,6628365,SH,OTB,3924,Bruno Guimaraes,17,0,DM,48.2,-4.86,-50.72,-28.781,-6.52,-29.063,NA,-46.1,NA,NA,NA,-43.695,30.147,-4.58,-42.541,-40.746,-8.234,NA,17.473,17.314,12.279,-10.152,NA,1.877,NA,NA,NA,0.607,0.715,-1.267,-9.788,4.353,0.245,NA,23,-12.709,-23.98,-20.123,NA,-50.732,-40.328,NA,NA,-43.341,-49.297,-49.017,-48.113,-40.038,-33.109,4.904,20.863,-2.668,NA,3.145,-12.492,NA,NA,7.306,11.717,12.587,4.136,-7.669,5.534,16,FALSE,no_data,2,83.5,OTB,FALSE,NA,NA,3924,Bruno Guimarães,NA,NA,F,FALSE,FALSE,B,FALSE
161263,3859,157854,83.5,2,6628365,SH,OTB,3924,Bruno Guimaraes,17,0,DM,48.2,-4.86,-50.72,-28.781,-6.52,-29.063,NA,-46.1,NA,NA,NA,-43.695,30.147,-4.58,-42.541,-40.746,-8.234,NA,17.473,17.314,12.279,-10.152,NA,1.877,NA,NA,NA,0.607,0.715,-1.267,-9.788,4.353,0.245,NA,23,-12.709,-23.98,-20.123,NA,-50.732,-40.328,NA,NA,-43.341,-49.297,-49.017,-48.113,-40.038,-33.109,4.904,20.863,-2.668,NA,3.145,-12.492,NA,NA,7.306,11.717,12.587,4.136,-7.669,5.534,16,FALSE,no_data,2,83.5,OTB,FALSE,NA,NA,3924,Bruno Guimarães,NA,NA,F,FALSE,FALSE,B,FALSE
161263,3859,157855,83.5,2,6628365,SH,OTB,3924,Bruno Guimaraes,17,0,DM,48.2,-4.86,-50.72,-28.781,-6.52,-29.063,NA,-46.1,NA,NA,NA,-43.695,30.147,-4.58,-42.541,-40.746,-8.234,NA,17.473,17.314,12.279,-10.152,NA,1.877,NA,NA,NA,0.607,0.715,-1.267,-9.788,4.353,0.245,NA,23,-12.709,-23.98,-20.123,NA,-50.732,-40.328,NA,NA,-43.341,-49.297,-49.017,-48.113,-40.038,-33.109,4.904,20.863,-2.668,NA,3.145,-12.492,NA,NA,7.306,11.717,12.587,4.136,-7.669,5.534,16,FALSE,no_data,2,83.5,OTB,FALSE,NA,NA,3924,Bruno Guimarães,NA,NA,F,FALSE,FALSE,B,FALSE
161263,3859,157856,83.5,2,6628365,SH,OTB,3924,Bruno Guimaraes,17,0,DM,48.2,-4.86,-50.72,-28.781,-6.52,-29.063,NA,-46.1,NA,NA,NA,-43.695,30.147,-4.58,-42.541,-40.746,-8.234,NA,17.473,17.314,12.279,-10.152,NA,1.877,NA,NA,NA,0.607,0.715,-1.267,-9.788,4.353,0.245,NA,23,-12.709,-23.98,-20.123,NA,-50.732,-40.328,NA,NA,-43.341,-49.297,-49.017,-48.113,-40.038,-33.109,4.904,20.863,-2.668,NA,3.145,-12.492,NA,NA,7.306,11.717,12.587,4.136,-7.669,5.534,16,FALSE,no_data,2,83.5,OTB,FALSE,NA,NA,3924,Bruno Guimarães,NA,NA,F,FALSE,FALSE,B,FALSE
161263,3859,157857,83.5,2,6628365,SH,OTB,3924,Bruno Guimaraes,17,0,DM,48.2,-4.86,-50.72,-28.781,-6.52,-29.063,NA,-46.1,NA,NA,NA,-43.695,30.147,-4.58,-42.541,-40.746,-8.234,NA,17.473,17.314,12.279,-10.152,NA,1.877,NA,NA,NA,0.607,0.715,-1.267,-9.788,4.353,0.245,NA,23,-12.709,-23.98,-20.123,NA,-50.732,-40.328,NA,NA,-43.341,-49.297,-49.017,-48.113,-40.038,-33.109,4.904,20.863,-2.668,NA,3.145,-12.492,NA,NA,7.306,11.717,12.587,4.136,-7.669,5.534,16,FALSE,no_data,2,83.5,OTB,FALSE,NA,NA,3924,Bruno Guimarães,NA,NA,F,FALSE,FALSE,B,FALSE
161263,3859,157858,83.5,2,6628365,SH,OTB,3924,Bruno Guimaraes,17,0,DM,48.2,-4.86,-50.72,-28.781,-6.52,-29.063,NA,-46.1,NA,NA,NA,-43.695,30.147,-4.58,-42.541,-40.746,-8.234,NA,17.473,17.314,12.279,-10.152,NA,1.877,NA,NA,NA,0.607,0.715,-1.267,-9.788,4.353,0.245,NA,23,-12.709,-23.98,-20.123,NA,-50.732,-40.328,NA,NA,-43.341,-49.297,-49.017,-48.113,-40.038,-33.109,4.904,20.863,-2.668,NA,3.145,-12.492,NA,NA,7.306,11.717,12.587,4.136,-7.669,5.534,16,FALSE,no_data,2,83.5,OTB,FALSE,NA,NA,3924,Bruno Guimarães,NA,NA,F,FALSE,FALSE,B,FALSE
161263,3859,157859,83.5,2,6628365,SH,OTB,3924,Bruno Guimaraes,17,0,DM,48.2,-4.86,-50.72,-28.781,-6.52,-29.063,NA,-46.1,NA,NA,NA,-43.695,30.147,-4.58,-42.541,-40.746,-8.234,NA,17.473,17.314,12.279,-10.152,NA,1.877,NA,NA,NA,0.607,0.715,-1.267,-9.788,4.353,0.245,NA,23,-12.709,-23.98,-20.123,NA,-50.732,-40.328,NA,NA,-43.341,-49.297,-49.017,-48.113,-40.038,-33.109,4.904,20.863,-2.668,NA,3.145,-12.492,NA,NA,7.306,11.717,12.587,4.136,-7.669,5.534,16,FALSE,no_data,2,83.5,OTB,FALSE,NA,NA,3924,Bruno Guimarães,NA,NA,F,FALSE,FALSE,B,FALSE
161263,3859,157860,83.5,2,6628365,SH,OTB,3924,Bruno Guimaraes,17,0,DM,48.2,-4.86,-50.72,-28.781,-6.52,-29.063,NA,-46.1,NA,NA,NA,-43.695,30.147,-4.58,-42.541,-40.746,-8.234,NA,17.473,17.314,12.279,-10.152,NA,1.877,NA,NA,NA,0.607,0.715,-1.267,-9.788,4.353,0.245,NA,23,-12.709,-23.98,-20.123,NA,-50.732,-40.328,NA,NA,-43.341,-49.297,-49.017,-48.113,-40.038,-33.109,4.904,20.863,-2.668,NA,3.145,-12.492,NA,NA,7.306,11.717,12.587,4.136,-7.669,5.534,16,FALSE,no_data,2,83.5,OTB,FALSE,NA,NA,3924,Bruno Guimarães,NA,NA,F,FALSE,FALSE,B,FALSE
169457,3859,166099,88.06,2,6628774,SH,OTB,13830,Pedro,25,0,CF,38.97,-4.69,-34.66,-24.656,-18.581,-27.505,NA,-27.491,NA,NA,NA,-37.746,25.093,-12.798,-40.402,-35.603,-20.421,NA,10.47,23.083,20.69,22.143,NA,6.363,NA,NA,NA,29.576,4.602,18.464,-10.529,13.234,0.111,NA,23,-18.685,-26.961,-36.55,NA,-49.553,-38.814,-40.857,NA,-34.567,-38.828,-38.389,-42.344,NA,-32.921,18.155,24.838,13.285,NA,1.37,-2.621,20.179,NA,7.026,7.301,17.928,-3.096,NA,20.069,16,TRUE,goal_detected,2,88.03,OTB,FALSE,NA,NA,13830,Pedro,NA,NA,S,FALSE,FALSE,O,FALSE
174126,3859,170791,90.65,2,6629000,SH,OTB,12945,Bremer,24,0,LCB,48.63,3.58,-46.651,-23.992,-35.543,-48.411,NA,-30.63,NA,NA,NA,-45.01,25,-35.543,-46.267,-41.799,-35.543,NA,-11.527,-2.421,-3.513,-31.391,NA,3.367,NA,NA,NA,-1.322,-1.702,-3.513,-5.276,-8.837,-3.513,NA,23,-21.502,-36.499,-48.538,NA,-51.214,-44.379,-42.065,NA,-37.375,-48.868,-46.756,-46.028,NA,-44.113,2.038,-13.364,-2.856,NA,0.417,-6.133,-4.681,NA,3.295,-5.653,-8.835,0.04,NA,0.927,16,FALSE,no_data,2,90.65,OTB,FALSE,NA,NA,12945,Bremer,NA,NA,S,FALSE,FALSE,O,FALSE
174126,3859,170792,90.65,2,6629000,SH,OTB,12945,Bremer,24,0,LCB,48.63,3.58,-46.651,-23.992,-35.543,-48.411,NA,-30.63,NA,NA,NA,-45.01,25,-35.543,-46.267,-41.799,-35.543,NA,-11.527,-2.421,-3.513,-31.391,NA,3.367,NA,NA,NA,-1.322,-1.702,-3.513,-5.276,-8.837,-3.513,NA,23,-21.502,-36.499,-48.538,NA,-51.214,-44.379,-42.065,NA,-37.375,-48.868,-46.756,-46.028,NA,-44.113,2.038,-13.364,-2.856,NA,0.417,-6.133,-4.681,NA,3.295,-5.653,-8.835,0.04,NA,0.927,16,FALSE,no_data,2,90.65,OTB,FALSE,NA,NA,12945,Bremer,NA,NA,S,FALSE,FALSE,O,FALSE
174126,3859,170793,90.65,2,6629000,SH,OTB,12945,Bremer,24,0,LCB,48.63,3.58,-46.651,-23.992,-35.543,-48.411,NA,-30.63,NA,NA,NA,-45.01,25,-35.543,-46.267,-41.799,-35.543,NA,-11.527,-2.421,-3.513,-31.391,NA,3.367,NA,NA,NA,-1.322,-1.702,-3.513,-5.276,-8.837,-3.513,NA,23,-21.502,-36.499,-48.538,NA,-51.214,-44.379,-42.065,NA,-37.375,-48.868,-46.756,-46.028,NA,-44.113,2.038,-13.364,-2.856,NA,0.417,-6.133,-4.681,NA,3.295,-5.653,-8.835,0.04,NA,0.927,16,FALSE,no_data,2,90.65,OTB,FALSE,NA,NA,12945,Bremer,NA,NA,S,FALSE,FALSE,O,FALSE
174126,3859,170794,90.65,2,6629000,SH,OTB,12945,Bremer,24,0,LCB,48.63,3.58,-46.651,-23.992,-35.543,-48.411,NA,-30.63,NA,NA,NA,-45.01,25,-35.543,-46.267,-41.799,-35.543,NA,-11.527,-2.421,-3.513,-31.391,NA,3.367,NA,NA,NA,-1.322,-1.702,-3.513,-5.276,-8.837,-3.513,NA,23,-21.502,-36.499,-48.538,NA,-51.214,-44.379,-42.065,NA,-37.375,-48.868,-46.756,-46.028,NA,-44.113,2.038,-13.364,-2.856,NA,0.417,-6.133,-4.681,NA,3.295,-5.653,-8.835,0.04,NA,0.927,16,FALSE,no_data,2,90.65,OTB,FALSE,NA,NA,12945,Bremer,NA,NA,S,FALSE,FALSE,O,FALSE
174126,3859,170795,90.65,2,6629000,SH,OTB,12945,Bremer,24,0,LCB,48.63,3.58,-46.651,-23.992,-35.543,-48.411,NA,-30.63,NA,NA,NA,-45.01,25,-35.543,-46.267,-41.799,-35.543,NA,-11.527,-2.421,-3.513,-31.391,NA,3.367,NA,NA,NA,-1.322,-1.702,-3.513,-5.276,-8.837,-3.513,NA,23,-21.502,-36.499,-48.538,NA,-51.214,-44.379,-42.065,NA,-37.375,-48.868,-46.756,-46.028,NA,-44.113,2.038,-13.364,-2.856,NA,0.417,-6.133,-4.681,NA,3.295,-5.653,-8.835,0.04,NA,0.927,16,FALSE,no_data,2,90.65,OTB,FALSE,NA,NA,12945,Bremer,NA,NA,S,FALSE,FALSE,O,FALSE
174126,3859,170796,90.65,2,6629000,SH,OTB,12945,Bremer,24,0,LCB,48.63,3.58,-46.651,-23.992,-35.543,-48.411,NA,-30.63,NA,NA,NA,-45.01,25,-35.543,-46.267,-41.799,-35.543,NA,-11.527,-2.421,-3.513,-31.391,NA,3.367,NA,NA,NA,-1.322,-1.702,-3.513,-5.276,-8.837,-3.513,NA,23,-21.502,-36.499,-48.538,NA,-51.214,-44.379,-42.065,NA,-37.375,-48.868,-46.756,-46.028,NA,-44.113,2.038,-13.364,-2.856,NA,0.417,-6.133,-4.681,NA,3.295,-5.653,-8.835,0.04,NA,0.927,16,FALSE,no_data,2,90.65,OTB,FALSE,NA,NA,12945,Bremer,NA,NA,S,FALSE,FALSE,O,FALSE
174126,3859,170797,90.65,2,6629000,SH,OTB,12945,Bremer,24,0,LCB,48.63,3.58,-46.651,-23.992,-35.543,-48.411,NA,-30.63,NA,NA,NA,-45.01,25,-35.543,-46.267,-41.799,-35.543,NA,-11.527,-2.421,-3.513,-31.391,NA,3.367,NA,NA,NA,-1.322,-1.702,-3.513,-5.276,-8.837,-3.513,NA,23,-21.502,-36.499,-48.538,NA,-51.214,-44.379,-42.065,NA,-37.375,-48.868,-46.756,-46.028,NA,-44.113,2.038,-13.364,-2.856,NA,0.417,-6.133,-4.681,NA,3.295,-5.653,-8.835,0.04,NA,0.927,16,FALSE,no_data,2,90.65,OTB,FALSE,NA,NA,12945,Bremer,NA,NA,S,FALSE,FALSE,O,FALSE
174126,3859,170798,90.65,2,6629000,SH,OTB,12945,Bremer,24,0,LCB,48.63,3.58,-46.651,-23.992,-35.543,-48.411,NA,-30.63,NA,NA,NA,-45.01,25,-35.543,-46.267,-41.799,-35.543,NA,-11.527,-2.421,-3.513,-31.391,NA,3.367,NA,NA,NA,-1.322,-1.702,-3.513,-5.276,-8.837,-3.513,NA,23,-21.502,-36.499,-48.538,NA,-51.214,-44.379,-42.065,NA,-37.375,-48.868,-46.756,-46.028,NA,-44.113,2.038,-13.364,-2.856,NA,0.417,-6.133,-4.681,NA,3.295,-5.653,-8.835,0.04,NA,0.927,16,FALSE,no_data,2,90.65,OTB,FALSE,NA,NA,12945,Bremer,NA,NA,S,FALSE,FALSE,O,FALSE
176170,3859,172845,91.79,2,6629091,SH,OTB,13875,Vincent Aboubakar,10,1,CF,-45.9,5.28,9.056,28.422,29.883,26.446,NA,20.379,NA,NA,NA,11.648,49.363,31.551,10.296,11.7,33.102,NA,11.872,14.558,4.144,-5.35,NA,-0.836,NA,NA,NA,-1.571,0.013,-5.894,-12.047,4.327,-7.011,NA,23,29.362,36.561,24.148,NA,-31.707,10.731,8.259,NA,26.741,-3.914,10.977,-1.309,NA,11.841,-1.884,14.012,5.133,NA,0.969,-14.38,17.324,NA,0.7,4.997,21.355,-6.322,NA,10.012,16,TRUE,goal_detected,2,91.78,OTB,TRUE,NA,NA,13875,Vincent Aboubakar,6,Ederson,S,FALSE,FALSE,G,TRUE
182522,3859,179227,95.32,2,6629195,SH,OTB,13830,Pedro,25,0,CF,42.61,2.34,-40.996,-33.223,-21.573,-24.332,NA,-43.504,NA,NA,NA,-36.799,25.002,-12.497,-43.019,-40.974,-34.838,NA,13.654,-0.359,1.641,-6.492,NA,-0.284,NA,NA,NA,-14.59,-0.652,-5.548,-2.947,-2.635,-16.974,NA,23,-18.791,-27.422,-31.985,NA,-51.03,-40.856,-40.686,NA,-35.047,-43.474,-45.346,-44.296,NA,-36.443,-2.925,4.38,7.653,NA,-0.338,-11.405,-10.714,NA,-16.515,-3.522,3.73,-0.874,NA,-3.798,16,FALSE,no_data,2,95.32,OTB,FALSE,NA,NA,13830,Pedro,NA,NA,S,FALSE,FALSE,O,FALSE
184189,3859,180909,96.25,2,6629216,SH,OTB,3924,Bruno Guimaraes,17,0,DM,50.24,4.97,-41.905,-33.276,-21.416,-34.755,NA,-45.521,NA,NA,NA,-46.813,25.655,-10.115,-47.154,-43.794,-23.235,NA,4.718,-4.565,-2.063,-11.783,NA,0.629,NA,NA,NA,-7.253,-0.845,-1.582,-4.041,-2.097,-10.556,NA,23,-13.875,-39.282,-36.31,NA,-51.546,-42.549,-45.84,NA,-47.991,-46.316,-47.043,-48.916,NA,-40.278,6.785,10.357,-2.612,NA,0.049,-12.491,-17.772,NA,-9.829,0.13,3.315,-4.898,NA,-8.741,16,FALSE,no_data,2,96.23,OTB,FALSE,NA,NA,3924,Bruno Guimarães,13871,Devis Epassy,S,FALSE,FALSE,S,FALSE
185827,3859,182547,97.16,2,6629234,SH,OTB,162,Gabriel Martinelli,26,0,LW,49.05,5.34,-29.179,-31.137,-25.464,-50.525,NA,-49.407,NA,NA,NA,-44.181,25,-13.948,-48.423,-40.835,-28.654,NA,17.051,15.519,10.546,-10.58,NA,1.284,NA,NA,NA,0.968,1.113,0.121,0.046,1.85,-0.664,NA,23,-19.564,-36.07,-29.285,NA,-51.827,-43.002,-39.576,NA,-38.412,-48.703,-47.988,-47.006,NA,-36.886,10.795,22.44,0.813,NA,-2.128,-9.994,17.231,NA,-6.265,0.841,7.928,-3.968,NA,9.894,16,TRUE,goal_detected,2,97.15,OTB,FALSE,NA,NA,162,Gabriel Martinelli,NA,NA,S,FALSE,FALSE,O,FALSE
188178,3859,184901,98.47,2,6629253,SH,OTB,3924,Bruno Guimaraes,17,0,DM,48.69,4.34,-30.869,-33.602,-26.82,-47.806,NA,-42.807,NA,NA,NA,-38.807,25,-11.548,-45.829,-40.439,-24.075,NA,11.097,12.836,9.974,-7.387,NA,-3.918,NA,NA,NA,3.141,0.489,-2.907,3.196,0.631,-4.499,NA,23,-23.645,-37.889,-29.595,NA,-50.58,-41.842,-39.842,NA,-40.016,-47.405,-49.256,-44.079,NA,-35.856,0.044,21.926,-3.09,NA,-3.105,-7.457,17.07,NA,-4.487,-1.884,1.774,-1.553,NA,12.849,16,FALSE,no_data,2,98.47,OTB,FALSE,NA,NA,3924,Bruno Guimarães,NA,NA,V,FALSE,FALSE,O,FALSE
