shooter,goals_scored,GAX,rGAX,tstat,sd.V1,ci_lower,ci_upper,shooter_name,shooter_position_type
13869,0,-0.65691739320755,-0.13375870209876534,-0.9225750801191585,0.144889853196639,-0.41774281436417776,0.1502254101666471,Walid Cheddira,F
13870,0,-0.405366025865078,-0.13956941381834218,-1.042467705290797,0.13378320131693652,-0.40178448839953773,0.12264566076285341,Abderrazak Hamdallah,F
13872,0,-0.06451313942670822,0.0010778064348702459,0.011810244900679523,0.09460578638937216,-0.1843495348882992,0.18650514775803967,Collins Fai,D
13873,0,-0.3631121627986431,-0.053588986040564356,-0.26933398503435874,0.2038926254755961,-0.4532185319727327,0.34604055989160404,Pierre Kunde,M
13875,2,1.156753744930029,0.3727719435978838,1.7143065833823283,0.21765062675671168,-0.0538232848452711,0.7993671720410387,Vincent Aboubakar,F
13904,0,-0.04622694477438927,-0.03830096077853365,-0.3233918830206583,0.11854624829165297,-0.27065160743017347,0.19404968587310617,Filip Mladenovic,M
13906,0,-0.05422576144337654,0.009755453682287734,0.09374191854270304,0.10278436868857639,-0.191701908947322,0.21121281631189745,Andrija Zivkovic,F
13910,0,-0.10706596076488495,0.0018108931733434254,0.020979336530730548,0.10088270082788471,-0.1959192004493106,0.19954098679599747,Kyung-won Kwon,D
13911,1,0.693681389093399,0.28485646323129266,2.6199590822276106,0.10849255217905915,0.07221106096033672,0.4975018655022486,Young-gwon Kim,D
13912,1,0.07507957518100739,0.1575300723454936,0.7489527915855732,0.2094347005673215,-0.2529619407664565,0.5680220854574437,Jin-su Kim,D
13917,0,-0.10689076781272888,-0.009907492761400858,-0.0958914489880012,0.1091922176764689,-0.2239242394072799,0.2041092538844782,Chang-hoon Kwon,F
13918,0,-0.2092704027891159,-0.0526234692680776,-0.48205806253266237,0.10952409873656489,-0.26729070279174477,0.16204376425558958,Sang-ho Na,F
13919,1,0.9026017785072327,0.3160793557307773,2.274784390341028,0.13888852367158316,0.043857849334474286,0.5883008621270802,Seung-ho Paik,M
13922,0,-0.2640824615955353,-0.05636330221781306,-0.5081932283182526,0.11174179707390543,-0.2753772244826677,0.16265062004704156,Woo-young Jung,M
13923,2,-0.5146717503666878,0.11222395158856127,0.4575755547030757,0.23829627799189568,-0.3548367532755542,0.5792846564526768,Gue-sung Cho,F
13926,0,-0.22238600254058838,-0.0714984997959184,-0.6766635562827258,0.10593282997179303,-0.27912684654063274,0.13612984694879593,Diego Godin,D
13929,0,-0.11883987486362457,-0.07207924407218447,-0.7010280330188752,0.10227355111370738,-0.27253540425505096,0.128376916110682,Nicolas De La Cruz,M
13930,2,1.5126849263906479,0.35039391868354763,2.382377167721917,0.1467498708054267,0.06276417190491129,0.638023665462184,Giorgian De Arrascaeta,M
13937,0,-0.24824807420372963,0.006532135295414479,0.033754309704943856,0.17541380576868296,-0.33727892401120413,0.35034319460203306,Angelo Preciado,D
13940,0,-0.15972420573234558,-0.06217310948034771,-0.5680319465553949,0.10961477540199117,-0.2770180692682504,0.15267185030755498,Kevin Rodriguez,F
13944,0,-0.5579970367252827,-0.023281815834593073,-0.11252960969889743,0.22217873780618796,-0.45875214193472147,0.4121885102655354,Abdelkarim Hassan,D
13946,0,-0.3136541284620762,-0.015788501936255996,-0.0967094238200964,0.1732167060673721,-0.3552932458283053,0.32371624195579335,Pedro Miguel,D
13947,0,-0.4108046665787697,-0.10761379369110609,-0.7516739510608594,0.14424961736068118,-0.3903430437180412,0.17511545633582903,Ismaeel Mohammed,F
13954,0,-0.060732126235961914,0.006951670054169815,0.06706852370623868,0.10478862521866622,-0.19843403537441595,0.2123373754827556,Abdulaziz Hatem,M
13960,0,-0.04592876136302948,-0.0014070788158226384,-0.01360944523348214,0.11146701046732606,-0.2198824193317817,0.21706826170013643,Hasan Al-Haydos,F
13961,0,-0.12348577752709389,0.00911348085159991,0.057996671648552,0.1425397565192797,-0.27026444192618826,0.2884914036293881,Akram Afif,F
13962,0,-0.6327834129333496,-0.2547124539159738,-1.5546268997182815,0.16404944805570743,-0.5762493721051604,0.06682446427321276,Almoez Ali,F
13963,1,0.6708793342113495,0.23480885292517006,1.6348529608435534,0.1434242904935234,-0.04630275644213577,0.5159204622924759,Mohammed Muntari,F
13970,1,0.9510490484535694,0.38469526224111855,3.263051200313373,0.11780608206176034,0.15379534140006829,0.6155951830821689,Roozbeh Cheshmi,M
13971,0,-0.12535294890403748,-0.04272872986898461,-0.40710091530627773,0.10406522427493194,-0.24669656944785118,0.16123910970988198,Ehsan Hajsafi,D
13977,0,-0.19254159182310104,-0.0780793218827161,-0.5517057766077857,0.14262907011412862,-0.3576322993064082,0.20147365554097602,Morteza Pouraliganji,D
13978,1,0.7848303206264973,0.18948616471592378,1.498624233558079,0.1264728249809351,-0.058400572246709,0.4373729016785566,Ramin Rezaeian,D
13980,0,-0.19348915293812752,-0.011651573362937769,-0.07547765513383604,0.1669164699159964,-0.3388078543982907,0.3155047076724152,Saeid Ezatolahi,M
13981,1,0.5217353105545044,0.19953593579994963,1.3400133326163322,0.14853604518276606,-0.09159471275827183,0.4906665843581711,Ali Gholizadeh,F
13982,0,-0.24907029420137405,3.3919259007308673e-4,-0.005890175689038094,0.17234628371369248,-0.3374595234887642,0.33813790866891036,Ahmad Nourollahi,M
13983,0,-0.13521043583750725,-0.08742395254031245,-0.6461115665421708,0.13510579154605867,-0.35223130397058744,0.17738339888996257,Mehdi Torabi,F
13984,0,-0.06813177466392517,-0.026063210352733703,-0.2550446667037367,0.10410660880776583,-0.23011216361595474,0.17798574291048733,Karim Ansarifard,F
13991,0,-0.3518313467502594,-0.04831438017762665,-0.2967060259211968,0.16739531235116983,-0.37640919238591947,0.2797804320306662,Mohammed Al-Burayk,D
13993,0,-0.09635734185576439,-0.12332422633959558,-0.922502447439889,0.13415015223911955,-0.38625852472826994,0.13961007204907874,Sultan Al-Ghannam,D
13994,0,-0.04031211882829666,0.013678942305366598,0.1256166462079991,0.11065646946780199,-0.2032077378515253,0.23056562246225848,Saud Abdulhamid,D
13995,0,-0.10400940477848053,0.005683329535147399,0.05363541740200592,0.09797458172578193,-0.18634685064738518,0.19771350971767995,Abdulelah Al-Amri,D
13998,2,1.3547231927514076,0.4415288548171626,2.0291187315260926,0.21704516738909063,0.016120326734544943,0.8669373828997802,Salem Al-Dawsari,F
14000,0,-0.14876797422766685,-0.020704680391156485,-0.13503248796255765,0.1545269701487175,-0.32357754188264276,0.2821681811003298,Nawaf Al-Abed,M
14003,0,-0.6067879144102335,-0.18990826646573458,-0.8626103431803386,0.2211648771495514,-0.6233914256788553,0.24357489274738617,Mohamed Kanno,M
14004,0,-0.20282243192195892,0.01652149326215674,0.11098713897860003,0.14454596155652105,-0.26678859138862454,0.299831577912938,Abdulelah Al-Malki,M
14006,0,-0.16811838746070862,-0.12189269118480724,-1.0980661544115082,0.11125257260036307,-0.33994773348151885,0.0961623511119044,Ali Al-Hassan,M
14009,0,-0.08708789944648743,-0.04068053903439154,-0.3586547329473659,0.1135977717909857,-0.2633321717447235,0.18197109367594042,Abdulrahman Al-Oboud,F
14010,0,-0.17904121801257133,-0.0360866551253464,-0.24900297729005644,0.14690473700826842,-0.3240199396615525,0.25184662941085967,Firas Al-Buraikan,F
14011,1,0.6237494945526123,0.20301293732489292,1.15577038290798,0.17525044848412172,-0.14047794170398561,0.5465038163537714,Saleh Al-Shehri,F
14018,1,0.8822205439209938,0.30471849444129506,3.0048424474229725,0.1013316370171804,0.10610848588762148,0.5033285029949687,Nader Ghandri,D
14022,0,-0.19396458938717842,-0.08689017638762915,-0.7159606883173067,0.12141599518263742,-0.3248655269455985,0.15108517417034018,Aissa Laidouni,M
14024,0,-0.05248364061117172,0.011903714479087944,0.13270462019906087,0.08611584508881698,-0.15688334189499334,0.18069077085316923,Ferjani Sassi,M
14025,0,-1.2072814144194126,-0.1944295696044343,-0.8751920018220801,0.2232509821451614,-0.6320014946089506,0.243142355400082,Youssef Msakni,F
14027,0,-0.3405647277832031,-0.06614102030990174,-0.541968906696236,0.12194599304266163,-0.3051551666735185,0.17287312605371505,Naim Sliti,F
14028,1,0.6246243380010128,0.07326118717561096,0.47636441425140114,0.15349009617366036,-0.22757940132476334,0.3741017756759853,Issam Jebali,F
14030,0,-0.46741023659706116,-0.1181857964871505,-1.1193804273877954,0.10526386443016506,-0.324502970770274,0.08813137779597302,Anis Slimane,M
14040,1,0.21645087003707886,0.09550273982930231,0.8669483530845242,0.1107706918403873,-0.1216078161778568,0.3126132958364614,Andre Ayew,F
