gametime,freekick,shooter_id,shooter_x,shooter_y,gk_id,gk_x,gk_y,shot_dist_goal,angle_to_goal,defender_infront,defender_around,goal,predictions_xgb
47.83,FALSE,3965,-43.58,-3.323,1672,-50.797,-0.374,9.518861749179889,40.219149070781064,1,2,0,0.16197378933429718
76.75,FALSE,3965,-36.764,-2.357,1672,-50.806,-0.081,15.911541251556994,25.658943481062536,2,4,0,0.07467480003833771
55.27,FALSE,3965,-25.302,-1.759,13854,-51.659,0.591,27.254821316603785,15.2663765231216,2,1,0,0.043498996645212173
86.15,FALSE,3978,-30.869,14.233,169,-50.546,2.065,25.89359862977721,13.548408993933474,1,2,0,0.029866237193346024
85.8,FALSE,3978,-29.198,16.037,11241,-49.312,2.179,28.287251068281623,12.232298300239746,1,1,0,0.027646861970424652
24.3,FALSE,3978,28.08,3.911,13935,49.582,1.188,24.731201365885973,16.636256964586842,5,1,0,0.059977784752845764
87.72,FALSE,3978,36.254,-14.75,13935,48.583,-2.89,21.94299469078913,14.254439806743015,1,3,0,0.043267834931612015
99.83,FALSE,3989,39.304,-11.018,4656,51.578,-1.894,17.19100753300981,18.899685712781018,4,0,0,0.044335611164569855
96.97,FALSE,3989,-30.834,-17.671,32,-50.054,-0.971,27.9585371040761,11.663604853528721,3,1,0,0.028004581108689308
93.7,FALSE,3994,-38.565,-22.969,61,-51.627,-1.941,26.8655762268372,8.194250942518986,2,2,0,0.028390126302838326
62.5,FALSE,3994,34.572,-2.077,13987,51.77,1.066,18.04791159663632,22.790782910423406,1,1,0,0.07756161689758301
92.37,TRUE,3996,-28.098,12.139,169,-52.027,-0.436,27.254594566788185,13.760031137981608,3,0,0,0.020763356238603592
74.97,FALSE,3996,-38.262,-7.359,11241,-49.768,-1.678,16.02733680309988,23.173460943823205,2,2,0,0.09024865180253983
92.88,FALSE,3996,-39.363,-1.705,11241,-51.46,-0.122,13.24718060569871,30.67896741290724,2,1,0,0.15569116175174713
83.08,FALSE,3996,41.651,-4.908,13942,50.085,-2.276,11.907529760617857,31.73782332072477,1,1,1,0.18589788675308228
41.85,FALSE,4002,-47.241,4.117,1341,-51.395,-2.011,6.67882998735557,50.96601883472391,1,2,0,0.22460630536079407
95.27,FALSE,4020,34.662,-11.94,13924,48.135,-3.818,21.465270648188902,16.27124088188735,1,3,0,0.06262365728616714
76.4,FALSE,4053,-39.226,-0.124,435,-49.297,1.738,13.274579164704244,30.827556144946584,1,2,0,0.1594952642917633
22.08,FALSE,4053,48.041,6.674,14013,50.447,1.992,8.026515869292233,32.60417920933857,1,3,0,0.2631359100341797
56.52,FALSE,4053,48.701,6.638,14013,50.521,2.691,7.648231494927439,31.658090039894528,1,2,0,0.27584725618362427
46.95,FALSE,4105,32.289,19.421,3968,49.408,1.199,28.029622937171307,10.844896347490531,1,1,0,0.0411868654191494
87.78,FALSE,4105,-43.945,8.484,435,-51.928,4.408,12.048497043200035,25.418901720168996,0,3,0,0.16498078405857086
91.72,FALSE,4105,-42.525,-15.444,435,-50.567,-2.442,18.38525934002564,12.676521859009782,1,1,0,0.047691695392131805
34.53,FALSE,4105,29.783,-11.397,3968,50.697,-1.142,25.41561917404335,14.728803630664832,2,0,0,0.0645081028342247
57.23,FALSE,4105,38.004,2.225,3968,44.81,1.334,14.665764248752946,27.749328568518255,1,3,1,0.20743577182292938
38.2,FALSE,4142,-42.089,5.354,200,-51.503,2.332,11.707016571270412,31.64475649348816,3,4,0,0.11623449623584747
52.02,FALSE,4142,-32.224,2.488,200,-51.222,0.231,20.428076757247613,20.176271783648957,2,1,0,0.054679300636053085
49.15,FALSE,4152,-27.999,-5.755,169,-50.213,-0.588,25.16781726729595,16.13298557409822,3,1,0,0.03653683885931969
68.38,FALSE,4152,-24.003,-3.648,169,-47.819,0.382,28.72954773399679,14.4075533252626,2,1,0,0.04375358298420906
73.28,TRUE,4152,-32.153,-1.464,169,-52.154,-0.68,20.39960060883546,20.29486815958119,4,2,0,0.031551070511341095
88.83,FALSE,4152,-22.922,-6.031,169,-51.941,0.303,30.186603734106956,13.557894489278304,1,0,0,0.022748425602912903
28.1,FALSE,4174,-40.51,0.942,12653,-51.583,-1.542,12.026947409879202,33.77024806357056,3,4,1,0.07157271355390549
67.23,FALSE,4194,-47.522,-6.219,144,-51.434,-1.756,7.965955372709542,36.05062693385817,2,4,0,0.21730618178844452
122.72,FALSE,4194,12.004,-8.321,144,-25.029,-0.508,65.03848904302744,6.389274391230919,0,1,0,0.03641433268785477
78.82,FALSE,4194,49.132,-4.158,1785,49.772,-1.074,5.350924032351798,58.282649411257225,0,2,1,0.36320772767066956
89.13,FALSE,4194,-32.073,-4.19,14013,-48.532,-0.429,20.85230032874071,19.535267118694854,1,1,0,0.08144675940275192
80.27,FALSE,4207,40.611,-0.08,6,51.656,-0.535,11.889269153316366,34.220379695388466,3,5,0,0.0763682872056961
33.58,FALSE,4280,41.402,-18.502,13924,50.022,-2.675,21.575208179760395,10.18684067143705,1,2,0,0.05191399157047272
9.58,FALSE,4324,-30.264,-13.267,61,-50.494,-1.365,25.893106901258488,13.913331557396651,2,2,0,0.02948024868965149
92.72,FALSE,4324,-37.095,7.578,61,-50.839,1.062,17.16799665074525,21.84121484872301,2,2,0,0.06769578158855438
93.08,FALSE,4324,-31.177,7.667,61,-50.82,0.401,22.65950612877518,17.334852866254927,3,1,0,0.04473351314663887
93.55,FALSE,4324,-42.657,4.177,61,-51.048,1.101,10.692613244665687,35.52013848376841,3,3,0,0.10109295696020126
68.4,FALSE,4324,-23.257,-2.766,1672,-50.471,0.119,29.373522175592083,14.14454406846989,2,1,0,0.03904659301042557
54.98,FALSE,4324,29.642,-5.835,8538,49.529,-0.335,23.591002289008408,17.122060478567146,1,2,0,0.07789874076843262
37.65,FALSE,4404,-27.781,3.538,8538,-50.836,-0.114,24.970911176807306,16.51797020368706,3,0,0,0.05535115301609039
53.03,FALSE,4404,-25.559,-0.029,8538,-50.589,0.603,26.94101560817632,15.472798869392076,4,0,0,0.04451117292046547
82.5,FALSE,4408,-31.585,-1.293,13907,-50.898,0.832,20.954929587092387,19.779923803627636,7,0,0,0.06087948754429817
16.33,FALSE,4498,47.341,0.864,13862,50.459,1.288,5.230848592723746,69.70414587421882,1,8,0,0.3289223313331604
51.87,FALSE,4498,44.483,-2.973,13862,51.808,-0.083,8.550498114145165,44.501104171239234,3,6,0,0.1537695974111557
65.8,FALSE,4566,42.263,-2.199,8018,51.082,-1.784,10.470519089328858,37.90631100123166,1,1,0,0.141011044383049
37.42,FALSE,4566,-25.297,-13.178,12653,-50.39,1.019,30.226857147245724,12.472184019773849,3,0,0,0.05923366919159889
93.68,FALSE,4590,37.827,-9.778,435,50.273,-1.917,17.632532801614182,19.850439151846988,4,1,0,0.050626903772354126
35.47,FALSE,4606,46.013,-0.37,8042,52.145,-0.083,6.4975433049730436,58.742980091758895,1,6,0,0.14310835301876068
97.27,FALSE,4608,49.417,7.554,13799,50.997,2.193,8.158909547237302,22.99753296936553,1,1,0,0.15005089342594147
57.07,FALSE,4611,39.396,-1.232,1785,49.663,-0.887,13.161787112698638,30.968778977153416,2,3,0,0.1640440821647644
1.12,FALSE,4611,-43.756,-3.224,13854,-50.341,0.828,9.319426591802738,41.06730853944821,1,2,1,0.1207880973815918
62.53,TRUE,4611,-35.566,19.416,13854,-51.981,-0.001,25.76317938454025,10.791225427117059,3,0,0,0.06274570524692535
13.88,FALSE,4615,29.171,-0.632,1785,47.021,-0.043,23.337559105442025,17.81992667104145,1,1,0,0.04482752084732056
55.88,FALSE,4616,-39.443,0.006,1341,-49.204,-0.309,13.057001378570812,31.3173628445179,1,3,0,0.14910757541656494
80.3,TRUE,4616,-33.241,-13.045,1341,-51.602,-0.467,23.261150143533314,14.957744519280054,3,0,0,0.11905811727046967
34.02,FALSE,4616,-27.298,14.373,3841,-50.429,1.886,29.012478918561925,12.555545261186092,1,0,0,0.04327906668186188
13.28,FALSE,4616,27.984,8.889,13799,50.08,0.961,26.077741025633333,15.066374628371223,2,1,0,0.034865062683820724
19.82,FALSE,4616,31.033,1.646,13799,48.371,0.63,21.530011727818447,19.2432481802943,2,2,0,0.04646631330251694
41.07,FALSE,4616,30.777,-0.39,13799,51.178,-0.072,21.72650061560766,19.121437864670217,3,0,0,0.067697674036026
48.53,FALSE,4616,34.44,-0.073,13799,51.558,0.528,18.060147535388523,22.912212983370463,4,0,0,0.04716238006949425
63.38,FALSE,4618,-30.704,-1.665,1341,-51.21,-0.057,21.859502304489915,18.958789432011898,2,1,0,0.05065012350678444
6.95,FALSE,4618,-43.312,6.208,3841,-51.904,1.824,11.088670253912326,31.544027896587068,3,2,0,0.09245800226926804
13.93,FALSE,4618,-47.033,-3.483,3841,-51.667,-0.757,6.482235571159072,54.42519707745664,1,1,0,0.22022037208080292
94.7,FALSE,4618,31.326,2.713,13799,48.655,0.192,21.347099217458094,19.311694565089258,1,2,0,0.09712403267621994
72.7,FALSE,4621,-43.657,8.845,1341,-49.179,3.508,12.507304825580933,24.34890766947607,1,1,0,0.1613125503063202
1.77,FALSE,4621,-33.832,-10.495,3841,-49.838,-1.901,21.41586442336615,17.06177734527894,1,2,0,0.04437585175037384
25.42,FALSE,4621,-39.76,-9.535,3841,-51.967,-1.804,15.913008043735793,21.24848591304079,3,1,0,0.042937833815813065
35.45,FALSE,4621,-40.218,-4.736,3841,-49.757,-1.509,13.163480542774389,29.349811667678193,1,4,0,0.18426048755645752
60.18,FALSE,4621,-45.415,-11.747,3841,-51.05,-4.027,13.718208119138593,16.525902602226736,1,2,0,0.08552384376525879
60.23,FALSE,4621,-51.118,-9.438,3841,-50.394,-3.957,9.538646025511168,7.4283462571776955,0,0,0,0.06026298925280571
66.42,FALSE,4621,-35.119,-11.771,3841,-50.211,-1.874,20.991798446059832,16.58240949647684,3,2,0,0.055663760751485825
82.97,FALSE,4621,-38.77,-9.162,3841,-51.114,-1.739,16.50621531423845,21.20404186611106,2,3,0,0.06772678345441818
94.85,FALSE,4621,-41.86,-3.56,3841,-51.002,-1.603,11.219768268551718,34.69817285949162,1,4,0,0.09447647631168365
99.4,FALSE,4621,-42.267,0.57,3841,-50.888,0.471,10.248862814966348,39.261098675616495,1,3,0,0.16745160520076752
44.45,FALSE,4621,36.498,-3.362,13799,48.914,-0.92,16.35136226740757,24.759711199147056,1,3,0,0.05287356674671173
50.67,FALSE,4621,40.688,-1.065,13799,49.789,0.345,11.859914375744875,34.19282201713362,2,3,0,0.13920122385025024
24.78,FALSE,4622,-45.605,-8.934,14013,-49.123,-5.271,11.28527274814393,23.887597501409775,1,2,0,0.2084905207157135
9.92,FALSE,4623,-48.212,10.422,1341,-48.511,8.238,11.269650748803176,15.444480208400815,0,2,0,0.1220661848783493
24.13,FALSE,4623,-36.906,15.45,1341,-50.367,1.841,21.95165907169661,13.693654087914226,1,1,0,0.039272621273994446
72.8,FALSE,4623,-39.66,-15.505,1341,-50.333,-2.625,20.131334406839507,13.487271476196417,1,2,0,0.02980790100991726
3.95,FALSE,4623,-49.915,-9.071,3841,-51.544,-4.514,9.432140054091649,14.057494578519748,1,1,0,0.045181650668382645
9.52,FALSE,4623,-46.021,-5.468,3841,-51.748,-1.6,8.477998879452628,39.041046813695985,1,2,1,0.05886100232601166
29.5,FALSE,4623,-38.973,-9.448,3841,-50.559,-1.973,16.499831302167912,20.933389844055093,2,3,0,0.0667007640004158
38.93,FALSE,4623,-40.301,-10.749,3841,-51.193,-1.998,16.259046774027066,19.586522332276513,2,2,0,0.0782124400138855
54.78,FALSE,4623,-35.602,-13.238,3841,-50.838,-1.957,21.46595089904009,15.45488733897821,3,2,0,0.055663760751485825
37.48,FALSE,4623,28.198,-5.719,13799,48.486,-1.493,24.96585998919324,16.26051279920504,2,1,0,0.07141084969043732
48.58,FALSE,4623,47.396,10.012,13799,51.39,3.063,11.237925075386471,18.311303229954277,1,0,0,0.1294802576303482
46.55,FALSE,4623,41.318,-16.033,13799,50.416,-4.069,19.547230315315776,12.516843921567261,1,0,0,0.05848779156804085
69.83,FALSE,4623,37.027,-15.987,13799,51.044,-2.613,22.24854822229981,13.23422639619215,2,1,0,0.04681677371263504
70.03,FALSE,4623,46.05,-4.155,13799,51.923,-0.817,7.672452345893068,46.07740357100275,1,2,0,0.15190844237804413
70.07,FALSE,4623,50.508,-8.617,13799,51.672,-4.777,8.844249713797096,12.676833799783806,1,2,0,0.0335669219493866
8.02,FALSE,4624,-42.736,2.713,3841,-50.718,1.364,10.133906699787604,38.672367459022276,1,0,0,0.22345475852489471
20.55,FALSE,4624,-48.757,-2.662,3841,-50.83,-1.54,4.593070106149047,74.3014556930809,1,5,0,0.25888144969940186
61.02,FALSE,4624,-39.921,6.008,3841,-49.584,1.517,13.94013289032784,26.972080266589877,2,2,0,0.16261348128318787
20.1,FALSE,4625,-27.306,4.268,61,-47.652,1.964,25.55295403666668,16.08521177142974,1,2,0,0.04016369581222534
32.35,TRUE,4625,-29.795,-12.787,61,-51.58,0.07,26.05809651528676,14.019504816602911,1,1,0,0.04928847774863243
91.83,FALSE,4625,-40.336,6.981,61,-50.176,2.473,14.02487992818477,25.908593612422106,2,3,0,0.1069600060582161
6.77,FALSE,4625,-43.673,-3.246,3343,-52.039,-0.595,9.404916001751422,40.72393373848093,1,4,0,0.12712472677230835
65.02,FALSE,4625,50.957,-19.184,13987,50.027,-0.946,19.245952951205094,1.812062120800034,0,0,0,0.04605288803577423
72.47,FALSE,4625,40.994,-8.351,13987,51.282,-1.851,14.217145880942489,24.04943217024002,2,1,0,0.13981851935386658
81.43,FALSE,4625,40.769,-4.362,13987,47.634,-3.097,12.515726307330311,30.940880918278072,1,0,1,0.38832738995552063
89.4,FALSE,4625,40.55,-7.213,13987,48.101,-2.82,13.95814704751315,25.73987897532,1,2,0,0.22881492972373962
13.75,FALSE,4626,-40.81,-7.225,4691,-47.785,-3.127,13.742515235574599,25.998071992574918,1,1,0,0.17930814623832703
40.8,FALSE,4626,-38.76,12.294,4691,-50.302,2.681,18.437191651658885,17.11950443029905,2,2,0,0.06543906033039093
56.4,FALSE,4626,-51.831,8.09,4691,-51.929,3.259,8.11761424311355,5.328993492864347,0,3,0,0.05032423138618469
65.4,FALSE,4626,-45.657,-4.935,12653,-49.158,-0.536,8.436875843580966,40.920152132345756,0,0,1,0.263012558221817
45.82,FALSE,4661,47.3,1.152,8018,52.455,-0.456,5.326077731314108,68.52906967743243,4,5,0,0.11253926903009415
57.07,FALSE,4661,49.937,5.436,8538,50.94,-1.796,6.009913892893975,39.544080954129356,0,1,1,0.15606512129306793
81.97,FALSE,4661,-33.835,10.869,12653,-51.178,0.711,21.599013542289377,16.779401456573797,5,0,0,0.0567224957048893
12.43,FALSE,4666,-39.26,-15.51,1785,-51.05,-2.725,20.39258934024809,13.53959395964998,2,1,0,0.027627361938357353
47.27,FALSE,4666,-29.364,-12.899,4691,-50.788,-1.813,26.488840990122615,13.823698987462993,2,1,0,0.04009874537587166
54.9,FALSE,4666,-44.128,-7.974,4691,-49.416,-3.009,11.561793113526985,26.999090133053183,1,1,1,0.17110088467597961
18.42,FALSE,4669,37.66,15.164,13862,48.341,1.5,21.217268815754775,13.96641373763835,0,1,0,0.04124169796705246
89.95,FALSE,4669,32.333,-14.623,14031,49.898,-1.447,24.91064065816052,13.665841993787826,1,1,0,0.06028962507843971
24.8,FALSE,4674,-27.939,-4.266,13854,-51.682,-0.61,24.928727945886045,16.471852569214352,4,1,0,0.0588093027472496
46.58,FALSE,4677,34.582,-5.27,61,51.589,-0.565,18.676927584589492,21.356363428562798,2,1,0,0.03897533193230629
76.63,FALSE,4677,-11.325,0.339,201,-47.485,-1.602,41.17639549547774,10.158536097787927,2,0,0,0.04243535175919533
34.15,FALSE,4677,44.861,2.661,13969,50.986,1.56,8.089205276168979,47.0571895829778,1,2,1,0.23656317591667175
73.15,FALSE,4681,-33.377,9.213,11241,-50.081,1.777,21.226598832596803,17.75478023260126,1,2,0,0.06023756414651871
88.77,FALSE,4681,-37.285,10.816,11241,-50.287,1.87,18.66767476146936,18.385429381541545,1,4,0,0.05836819112300873
39.68,FALSE,4695,45.802,0.579,8018,52.332,0.524,6.722978878443692,57.030582202500085,2,4,0,0.16649800539016724
70.13,FALSE,4703,31.698,3.226,8538,49.408,1.538,21.050659847140185,19.511089222198166,1,1,0,0.09834667295217514
70.93,FALSE,4712,39.076,-14.221,1785,50.52,-2.032,19.55608900061564,14.909915854763524,1,0,0,0.05874146893620491
69.77,FALSE,4713,43.754,-8.405,13799,47.054,-4.319,12.12998520196954,25.58006590116827,1,1,0,0.2570631802082062
45.18,FALSE,4717,45.928,5.098,8018,51.76,0.483,8.31749890291547,40.77324358825109,1,2,0,0.0675051361322403
47.52,FALSE,4717,45.295,1.429,8018,51.616,-1.298,7.345343150595483,52.43907087909408,1,2,1,0.18629512190818787
4.85,FALSE,4717,38.375,12.209,8538,49.862,1.673,18.67017155786202,17.143755142248352,1,2,0,0.060934826731681824
79.57,FALSE,4717,37.848,-3.451,8538,50.417,0.213,15.052923470210033,26.705742394916125,2,4,0,0.11188352853059769
0.35,FALSE,4717,-44.987,-0.927,12653,-48.192,-0.992,7.569973447773775,51.39564872474915,1,4,0,0.23313604295253754
43.67,FALSE,4717,-48.154,-3.061,12653,-50.683,0.3,5.315772474438684,64.9595942269825,1,3,1,0.33492350578308105
56.53,FALSE,4717,-48.81,-1.02,12653,-50.527,-1.392,3.8283808587965726,87.3272972305637,1,3,0,0.33492350578308105
52.62,FALSE,4732,-45.657,7.536,32,-51.886,3.269,10.179290004710547,29.03870162130762,2,3,0,0.09988918155431747
59.63,FALSE,4732,-33.574,-3.56,32,-49.934,-0.002,19.257909440019706,21.18387500545727,2,0,0,0.06935492157936096
10.2,FALSE,4734,41.684,17.149,13871,50.845,2.948,20.2749613316524,11.25969511364855,1,1,0,0.03290516138076782
87.28,FALSE,4734,42.127,14.272,13871,50.892,3.264,17.643387231481373,14.299684970895077,1,0,0,0.04275515675544739
72.33,FALSE,4737,-41.673,-8.251,61,-50.781,-2.136,13.612601882079705,24.750900315213823,2,1,0,0.08137072622776031
9.98,FALSE,4737,-44.008,4.117,435,-51.521,2.521,9.437359429416682,39.403127916210494,1,3,0,0.1860201507806778
81.28,FALSE,4737,-32.6,-3.071,435,-49.953,-0.158,20.135566567643433,20.383000416868857,2,2,0,0.054679300636053085
80.67,FALSE,4739,-34.462,11.882,144,-50.375,1.413,21.59980018426096,16.244790519774337,3,1,0,0.05316692218184471
42.78,FALSE,4758,-33.924,0.932,200,-51.844,0.835,18.59936558057828,22.23970999828564,4,2,0,0.03321101889014244
51.98,FALSE,4758,-33.684,0.058,200,-51.189,0.198,18.816089391794463,22.014709294232425,3,2,0,0.052436813712120056
7.2,FALSE,4795,31.814,-7.166,14034,50.103,-1.049,21.892056824336997,18.00581799121773,3,1,0,0.070320263504982
80.9,FALSE,4851,41.325,-1.984,13987,51.39,-0.314,11.349752464261057,35.32584090319827,2,3,0,0.20334257185459137
18.35,FALSE,4883,34.664,13.489,32,50.414,1.469,22.362379502190727,15.016902747724815,1,2,0,0.042045097798109055
70.92,FALSE,4883,35.615,-16.124,32,51.291,-1.647,23.347089775815743,13.086692394331447,1,1,0,0.03917916491627693
46.38,FALSE,4883,33.183,6.011,14031,51.15,1.235,20.230635432432667,19.65557620368342,3,1,0,0.08025240153074265
71.07,FALSE,4883,47.345,-6.505,14031,51.088,-2.44,8.29994277088704,34.21503423572243,1,2,0,0.2816831171512604
17.45,FALSE,4883,44.117,5.806,1785,51.327,1.596,10.197270468120381,34.11317420928732,1,3,0,0.1441289633512497
7.53,FALSE,4883,-48.163,-1.568,13799,-52.107,-0.373,4.611745114379158,76.07271783554846,3,6,0,0.27744540572166443
53.72,FALSE,4883,41.287,-2.138,14031,50.891,-1.547,11.41500823477583,35.07232748961203,2,2,0,0.24681070446968079
25.58,FALSE,4883,16.635,-26.993,14031,50.615,-3.463,44.88786332629344,7.472593697425849,4,0,1,0.07581298053264618
35.88,FALSE,4883,46.846,10.093,14031,50.816,3.737,11.568766788210404,18.964352240711378,1,0,1,0.18360663950443268
69.57,FALSE,4883,41.076,-7.236,14031,51.352,-1.229,13.522849995470628,26.263433105061075,2,1,1,0.11927508562803268
6.43,FALSE,4892,43.9,-0.64,1785,50.778,1.255,8.623781073287983,45.91442820193484,1,2,1,0.16376489400863647
80.05,FALSE,4892,-30.286,1.872,1785,-51.218,-1.996,22.292738279538472,18.585843531662455,3,0,0,0.0578400157392025
23.78,FALSE,4892,-35.577,3.751,13799,-50.488,-0.211,17.333722335378518,23.341706137541234,3,2,0,0.041068658232688904
53.98,FALSE,4908,43.382,25.47,1785,51.117,2.191,27.052889383576016,5.307427634769701,1,0,0,0.043639007955789566
77.62,FALSE,4908,31.979,6.936,1785,48.751,1.338,21.66147587307938,18.2392889922902,2,2,0,0.054053083062171936
4.4,FALSE,4908,-36.174,-18.986,3841,-49.68,1.282,25.040097284156065,11.020913157475412,0,1,0,0.05397537350654602
10.83,FALSE,4908,-45.441,-0.357,3841,-48.434,-0.966,7.068021646825932,54.71802554687672,1,2,1,0.2165650725364685
61.17,FALSE,4908,-28.099,-14.876,3841,-49.693,-0.674,28.578036619054153,12.535760873665103,1,2,0,0.028467923402786255
69.03,FALSE,4908,-45.363,-10.971,3841,-51.499,-1.048,13.088147691709473,18.306895053365725,1,2,0,0.09105571359395981
85.97,FALSE,4908,-42.446,-13.387,3841,-50.79,-2.471,16.74200361366584,15.415766683705739,2,2,0,0.03302343934774399
6.4,FALSE,4908,35.04,12.829,4602,50.444,1.732,21.666445047584524,15.655784775348936,2,1,0,0.031996045261621475
57.95,FALSE,4908,24.042,7.093,4602,49.918,1.567,29.32862787448468,13.820750925694234,1,1,0,0.07246756553649902
23.93,FALSE,4908,-49.263,4.759,13799,-51.676,3.029,5.755540808646917,50.21591283535444,1,2,0,0.2503281831741333
41.87,FALSE,4908,-36.687,-3.652,13799,-48.93,-1.784,16.229235132932175,24.8450132470438,1,3,0,0.1024227887392044
79.27,FALSE,4908,-21.756,4.411,13799,-48.386,0.934,31.05882253080435,13.310208220612761,2,1,0,0.044555652886629105
89.12,FALSE,4908,-44.103,10.279,13799,-49.764,3.65,13.272808670360616,20.687580626492096,1,1,0,0.1387634128332138
95.45,FALSE,4908,-28.459,14.401,13799,-49.964,1.419,28.02424810766562,12.841948466519716,3,2,0,0.03260074555873871
16.2,FALSE,4915,-25.523,-11.472,32,-49.836,-1.119,29.314933276403682,13.139077622857393,2,2,0,0.02855917066335678
24.92,FALSE,4915,-18.212,-7.079,32,-49.119,-0.087,35.01112944479227,11.696174854066395,2,0,0,0.04761778190732002
31.53,FALSE,4915,-55.052,-15.615,32,-52.058,-5.637,15.822165749353026,4.507843575374212,0,1,0,0.030507398769259453
67.57,FALSE,4915,-40.326,10.685,32,-50.389,2.372,16.1980091677959,19.6930583020117,1,1,0,0.0814313292503357
90.47,FALSE,4915,34.393,-8.128,8538,46.752,-2.803,19.847615297561568,19.203745894230455,2,6,1,0.022221509367227554
44.68,FALSE,4926,16.846,5.557,1672,50.285,1.442,36.08445600255046,11.448752653276733,1,0,0,0.040401261299848557
49.87,FALSE,4926,22.225,10.676,1672,51.283,0.371,32.10222112253294,12.291229781763915,2,0,0,0.049474555999040604
37.73,FALSE,4928,34.764,-11.047,3841,49.938,-2.293,20.895021057658685,17.054507014908133,2,1,0,0.047986239194869995
47.12,FALSE,4928,29.595,-1.463,3841,49.391,-0.49,22.95167518940611,18.086377625992807,2,1,0,0.09532783180475235
49.43,FALSE,4928,36.578,5.418,3841,49.93,1.193,16.81858519614536,23.389128605591154,3,2,0,0.10252482444047928
56.88,FALSE,4928,29.367,-12.295,13854,50.405,-1.79,26.197379907158652,14.124904355869983,3,2,0,0.041794851422309875
104.15,FALSE,4928,40.343,6.187,13854,-27.337,0.102,93.0489205633252,4.495110016808005,2,3,0,0.05142898112535477
82.27,FALSE,5009,41.078,-5.761,144,49.27,-0.987,12.7926230695663,29.09354903981064,2,2,1,0.12120923399925232
100.52,FALSE,5009,44.153,-0.892,144,49.831,1.261,8.394526371392255,46.95200471513241,1,5,1,0.16377227008342743
5.78,FALSE,5029,-47.258,-7.774,32,-51.501,-0.89,9.376227386321215,27.245215740486927,3,3,0,0.07925117760896683
59.85,FALSE,5035,-32.558,1.635,32,-50.321,0.319,20.008912739077054,20.668258366177994,3,3,0,0.04571741446852684
56.2,FALSE,5038,30.978,11.159,8538,50.88,-2.142,24.24293226901399,15.339321223245575,2,0,0,0.028214260935783386
75.4,FALSE,5063,36.967,14.547,14013,50.835,1.689,21.28119587805159,14.504980734370942,2,2,0,0.03949837014079094
51.17,FALSE,5070,46.652,1.092,940,51.409,-1.149,5.949081273608556,62.80426366209514,1,0,0,0.3807820975780487
64.1,FALSE,5070,43.053,5.615,940,50.869,0.018,10.989724018372803,32.78165913687048,1,1,0,0.16299426555633545
47.43,FALSE,5074,46.167,-8.179,6,51.498,0.177,10.34422205871471,26.346191165353595,1,0,0,0.1396486759185791
9.6,FALSE,5074,-9.974,3.976,4691,-50.747,-3.424,42.711465111840866,9.753851240340115,0,0,0,0.06244197487831116
62.52,FALSE,5097,45.955,2.073,435,51.681,0.922,6.865446380243605,54.84603029215325,2,6,0,0.16580961644649506
89.02,FALSE,5097,44.497,-2.45,435,51.682,0.605,8.369618211125285,45.958040598730925,1,3,0,0.17162276804447174
82.35,FALSE,5098,37.167,-0.819,1341,50.379,0.018,15.354857537600273,26.780974902746728,2,3,0,0.13646619021892548
49.42,FALSE,5098,39.234,-0.733,3841,51.549,-0.209,13.286235170280554,30.76449733196765,2,3,0,0.11015201359987259
66.03,FALSE,5098,-45.649,9.467,4602,-51.84,1.468,11.685901334514169,22.15481968974466,1,1,0,0.0841340720653534
9.02,FALSE,5135,49.444,6.185,462,51.316,3.155,6.898794169998115,33.19006545944974,1,3,0,0.23645952343940735
27.1,FALSE,5135,-35.635,-7.856,13968,-49.506,-1.413,18.604971405514174,20.355124283246763,1,2,0,0.06101863831281662
41.48,FALSE,5135,-47.142,15.583,13968,-51.135,4.007,16.478411725648805,8.639094387063885,1,1,0,0.11699046939611435
46.73,FALSE,5135,-42.326,-12.483,13968,-50.596,-2.892,16.103899062028425,16.846965096276524,1,1,0,0.052901193499565125
48.03,FALSE,5139,-41.279,-0.452,13854,-51.756,-2.369,11.230099955031562,36.080487326713616,2,0,0,0.14289450645446777
59.8,FALSE,5139,-50.085,-2.406,13854,-50.375,0.295,3.4089677323201517,95.73228211248708,0,1,0,0.46980106830596924
61.82,FALSE,5139,-46.256,1.834,13854,-51.03,-2.773,6.5077716616365695,57.6451239669219,0,4,0,0.23498351871967316
86.15,FALSE,5139,-48.221,2.331,13854,-51.533,2.166,4.872720184865948,71.7182249295249,1,4,0,0.28749626874923706
88.47,FALSE,5178,-46.784,1.48,8538,-51.039,0.337,5.904494559231976,62.83896607286514,1,2,1,0.2551107406616211
97.52,FALSE,5178,-39.699,-25.302,8538,-51.4,-2.143,28.355895418766096,6.758747066398191,1,1,0,0.03265247121453285
45.92,FALSE,5178,38.83,-10.796,13924,50.604,-2.501,17.419027412573872,19.03533717490092,1,0,0,0.11104288697242737
88.35,FALSE,5968,-16.265,-3.201,144,-49.293,-0.111,36.37611339876761,11.447614321133843,2,0,0,0.03763485327363014
120.3,FALSE,5968,37.587,8.81,13799,-29.016,0.752,90.51675905046535,4.609037891488684,1,2,0,0.03601112216711044
93.42,FALSE,5968,43.041,-5.118,14031,47.165,-0.467,10.754841003008833,34.09892593943684,0,0,1,0.242375910282135
84.28,FALSE,6019,39.721,-12.551,32,50.462,-2.263,17.911740339788317,16.923275067608326,1,2,0,0.07515795528888702
