shooter,number_of_shots,non_penalty_goals_scored,GAX,rGAX,tstat,sd.V1,ci_lower,ci_upper,shooter_name,shooter_position_type
1937,6,3,1.6926762014627457,0.4830954151486523,2.2094492491722164,0.21764076544435002,0.056519514877726273,0.9096713154195784,Kai Havertz,M
1938,10,1,0.47995365783572197,0.2401176681809021,0.8475874017365,0.28062027149169605,-0.30989806394282216,0.7901334003046263,Hakim Ziyech,F
1950,5,1,0.035829804837703705,0.26862071175547997,1.2332603278523244,0.21785248022144246,-0.15837014947854727,0.6956115729895072,Ferran Torres,F
1991,11,2,0.19625985622406006,0.13332259146951358,0.5455362126289641,0.24028237648093703,-0.337630866433123,0.6042760493721502,Aleksandar Mitrovic,F
2073,5,0,-0.40288977697491646,2.676175566893024e-4,-0.004663130537012911,0.23111022826848143,-0.4527084298495343,0.4532436649629129,Joachim Andersen,D
2074,8,0,-0.6142284404486418,-0.16182383832262548,-0.6755791078107289,0.2421762268998865,-0.636489243046403,0.312841566401152,Raphinha,M
2095,6,0,-0.5217229910194874,-0.06727047900667674,-0.29086182839335556,0.23397053059069015,-0.5258527189644294,0.3913117609510759,Daichi Kamada,M
2099,9,1,-0.3530139811336994,0.06065691841017894,0.24061525437098238,0.24710744483431396,-0.4236736734650764,0.5449875102854342,Takuma Asano,F
2111,7,1,0.44888082705438137,0.19295376759637184,0.8326324753047888,0.2296207675211383,-0.25710293674505924,0.6430104719378029,Hirving Lozano,F
3414,10,0,-0.7452585138380527,-0.01923600259700178,-0.07853670265804022,0.2784107835893531,-0.5649211384321339,0.5264491332381304,Alexis Vega,CF
3455,10,1,0.37807529233396053,0.20163126843663393,0.7168852993970897,0.2800397411094489,-0.3472466241378859,0.7505091610111537,Luis Chávez,M
3865,10,0,-1.2559442184865475,-0.2326687661381958,-0.8243030883040404,0.2847500437321732,-0.7907788518532552,0.32544131957686373,Neymar,F
3868,6,1,0.3558009844273329,0.15057199538611765,0.6216364066946284,0.24193951843346423,-0.3236294607434722,0.6247734515157075,Angel Di Maria,F
3870,30,6,2.25339993275702,0.5874375936394556,1.7195237542498,0.338536559022752,-0.07609406204513824,1.2509692493240494,Kylian Mbappé,F
3888,6,1,0.5562561545521021,0.295884757654321,1.1870872917483306,0.24830829503624186,-0.19079950061671302,0.782569015925355,Aurélien Tchouaméni,M
3924,5,0,-0.9523478411138058,-0.339164946303225,-1.452350255423145,0.23359312718840936,-0.7970074755925074,0.1186775829860573,Bruno Guimaraes,M
