frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_1,away_x_10,away_x_11,away_x_13,away_x_16,away_x_19,away_x_2,away_x_21,away_x_22,away_x_3,away_x_4,away_x_5,away_x_6,away_x_7,away_x_8,away_x_9,away_y_1,away_y_10,away_y_11,away_y_13,away_y_16,away_y_19,away_y_2,away_y_21,away_y_22,away_y_3,away_y_4,away_y_5,away_y_6,away_y_7,away_y_8,away_y_9,gk_away,home_x_10,home_x_14,home_x_15,home_x_17,home_x_19,home_x_2,home_x_20,home_x_21,home_x_22,home_x_23,home_x_25,home_x_3,home_x_4,home_x_5,home_x_7,home_x_8,home_y_10,home_y_14,home_y_15,home_y_17,home_y_19,home_y_2,home_y_20,home_y_21,home_y_22,home_y_23,home_y_25,home_y_3,home_y_4,home_y_5,home_y_7,home_y_8,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal,away_x_14,away_x_15,away_x_23,away_x_26,away_y_14,away_y_15,away_y_23,away_y_26,home_x_13,home_x_24,home_x_26,home_x_9,home_y_13,home_y_24,home_y_26,home_y_9,away_x_18,away_x_20,away_x_24,away_y_18,away_y_20,away_y_24,home_x_1,home_x_11,home_x_18,home_y_1,home_y_11,home_y_18,away_x_12,away_x_17,away_y_12,away_y_17,home_x_6,home_y_6,home_x_12,home_x_16,home_y_12,home_y_16,away_x_25,away_y_25
39370,3837,33244,18.44,1,6548926,SH,OTB,4669,Thomas Meunier,15,1,RB,39.39,11.14,NA,NA,NA,NA,NA,8.192,28.929,NA,NA,39.49,37.239,39.641,38.378,33.57,31.564,NA,NA,NA,NA,NA,NA,7.262,15.637,NA,NA,-2.466,8.625,8.693,1.981,15.079,9.376,NA,12,33.074,NA,37.66,NA,NA,5.163,NA,16.652,NA,39.225,NA,NA,NA,4.345,33.07,NA,4.248,NA,15.164,NA,NA,-5.377,NA,19.112,NA,-1.989,NA,NA,NA,5.332,14.423,NA,1,FALSE,no_data,1,18.42,OTB,TRUE,NA,NA,4669,Thomas Meunier,13862,Munir,S,FALSE,FALSE,S,FALSE,NA,28.607,NA,NA,NA,17.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.285,NA,24.08,1.151,NA,3.445,48.341,19.137,1.5,-20.253,26.387,12.367,NA,36.668,NA,13.309,NA,NA
42939,3837,36813,20.43,1,6549102,SH,OTB,1938,Hakim Ziyech,7,0,RW,-25.96,10.63,NA,NA,NA,NA,NA,-38.245,-22.161,NA,NA,-21.778,-15.045,-25.024,-5.973,-30.651,-35.754,NA,NA,NA,NA,NA,NA,1.241,24.608,NA,NA,-13.976,10.933,13.294,-6.956,25.438,9.431,NA,12,-23.946,NA,-39.69,NA,NA,-39.009,NA,-11.936,NA,-26.183,NA,NA,NA,-38.55,-29.123,NA,8.049,NA,-7.173,NA,NA,-1.051,NA,-4.511,NA,15.291,NA,NA,NA,5.049,-9.418,NA,1,FALSE,no_data,1,20.4,OTB,FALSE,NA,NA,1938,Hakim Ziyech,NA,NA,S,FALSE,FALSE,O,FALSE,NA,-36.68,NA,NA,NA,-3.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.153,NA,-33.935,0.879,NA,3.862,26.122,-37.154,1.092,-11.927,-30.765,11.353,NA,-34.802,NA,20.336,NA,NA
55563,3837,49482,27.45,1,6549761,SH,OTB,13866,Selim Amallah,15,0,CM,-44.22,16.39,NA,NA,NA,NA,NA,-42.22,-47.618,NA,NA,-40.919,-14.541,-4.21,-3.789,-34.011,-33.615,NA,NA,NA,NA,NA,NA,3.174,13.343,NA,NA,-13.245,2.057,10.048,-4.801,18.89,-9.362,NA,12,-15.321,NA,-44.547,NA,NA,-42.518,NA,-45.693,NA,-3.922,NA,NA,NA,-43.105,-21.603,NA,8.91,NA,-3.17,NA,NA,-1.857,NA,7.903,NA,3.439,NA,NA,NA,4.715,-16.406,NA,1,FALSE,no_data,1,27.43,OTB,FALSE,NA,NA,13866,Selim Amallah,NA,NA,V,FALSE,FALSE,O,FALSE,NA,-40.62,NA,NA,NA,9.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.133,NA,-35.66,1.98,NA,-1.012,30.739,-32.661,0.607,-10.472,-41.299,9.101,NA,-44.125,NA,14.139,NA,NA
55563,3837,49483,27.45,1,6549761,SH,OTB,13866,Selim Amallah,15,0,CM,-44.22,16.39,NA,NA,NA,NA,NA,-42.22,-47.618,NA,NA,-40.919,-14.541,-4.21,-3.789,-34.011,-33.615,NA,NA,NA,NA,NA,NA,3.174,13.343,NA,NA,-13.245,2.057,10.048,-4.801,18.89,-9.362,NA,12,-15.321,NA,-44.547,NA,NA,-42.518,NA,-45.693,NA,-3.922,NA,NA,NA,-43.105,-21.603,NA,8.91,NA,-3.17,NA,NA,-1.857,NA,7.903,NA,3.439,NA,NA,NA,4.715,-16.406,NA,1,FALSE,no_data,1,27.43,OTB,FALSE,NA,NA,13866,Selim Amallah,NA,NA,V,FALSE,FALSE,O,FALSE,NA,-40.62,NA,NA,NA,9.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.133,NA,-35.66,1.98,NA,-1.012,30.739,-32.661,0.607,-10.472,-41.299,9.101,NA,-44.125,NA,14.139,NA,NA
55563,3837,49484,27.45,1,6549761,SH,OTB,13866,Selim Amallah,15,0,CM,-44.22,16.39,NA,NA,NA,NA,NA,-42.22,-47.618,NA,NA,-40.919,-14.541,-4.21,-3.789,-34.011,-33.615,NA,NA,NA,NA,NA,NA,3.174,13.343,NA,NA,-13.245,2.057,10.048,-4.801,18.89,-9.362,NA,12,-15.321,NA,-44.547,NA,NA,-42.518,NA,-45.693,NA,-3.922,NA,NA,NA,-43.105,-21.603,NA,8.91,NA,-3.17,NA,NA,-1.857,NA,7.903,NA,3.439,NA,NA,NA,4.715,-16.406,NA,1,FALSE,no_data,1,27.43,OTB,FALSE,NA,NA,13866,Selim Amallah,NA,NA,V,FALSE,FALSE,O,FALSE,NA,-40.62,NA,NA,NA,9.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.133,NA,-35.66,1.98,NA,-1.012,30.739,-32.661,0.607,-10.472,-41.299,9.101,NA,-44.125,NA,14.139,NA,NA
55563,3837,49485,27.45,1,6549761,SH,OTB,13866,Selim Amallah,15,0,CM,-44.22,16.39,NA,NA,NA,NA,NA,-42.22,-47.618,NA,NA,-40.919,-14.541,-4.21,-3.789,-34.011,-33.615,NA,NA,NA,NA,NA,NA,3.174,13.343,NA,NA,-13.245,2.057,10.048,-4.801,18.89,-9.362,NA,12,-15.321,NA,-44.547,NA,NA,-42.518,NA,-45.693,NA,-3.922,NA,NA,NA,-43.105,-21.603,NA,8.91,NA,-3.17,NA,NA,-1.857,NA,7.903,NA,3.439,NA,NA,NA,4.715,-16.406,NA,1,FALSE,no_data,1,27.43,OTB,FALSE,NA,NA,13866,Selim Amallah,NA,NA,V,FALSE,FALSE,O,FALSE,NA,-40.62,NA,NA,NA,9.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.133,NA,-35.66,1.98,NA,-1.012,30.739,-32.661,0.607,-10.472,-41.299,9.101,NA,-44.125,NA,14.139,NA,NA
55563,3837,49486,27.45,1,6549761,SH,OTB,13866,Selim Amallah,15,0,CM,-44.22,16.39,NA,NA,NA,NA,NA,-42.22,-47.618,NA,NA,-40.919,-14.541,-4.21,-3.789,-34.011,-33.615,NA,NA,NA,NA,NA,NA,3.174,13.343,NA,NA,-13.245,2.057,10.048,-4.801,18.89,-9.362,NA,12,-15.321,NA,-44.547,NA,NA,-42.518,NA,-45.693,NA,-3.922,NA,NA,NA,-43.105,-21.603,NA,8.91,NA,-3.17,NA,NA,-1.857,NA,7.903,NA,3.439,NA,NA,NA,4.715,-16.406,NA,1,FALSE,no_data,1,27.43,OTB,FALSE,NA,NA,13866,Selim Amallah,NA,NA,V,FALSE,FALSE,O,FALSE,NA,-40.62,NA,NA,NA,9.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.133,NA,-35.66,1.98,NA,-1.012,30.739,-32.661,0.607,-10.472,-41.299,9.101,NA,-44.125,NA,14.139,NA,NA
55563,3837,49487,27.45,1,6549761,SH,OTB,13866,Selim Amallah,15,0,CM,-44.22,16.39,NA,NA,NA,NA,NA,-42.22,-47.618,NA,NA,-40.919,-14.541,-4.21,-3.789,-34.011,-33.615,NA,NA,NA,NA,NA,NA,3.174,13.343,NA,NA,-13.245,2.057,10.048,-4.801,18.89,-9.362,NA,12,-15.321,NA,-44.547,NA,NA,-42.518,NA,-45.693,NA,-3.922,NA,NA,NA,-43.105,-21.603,NA,8.91,NA,-3.17,NA,NA,-1.857,NA,7.903,NA,3.439,NA,NA,NA,4.715,-16.406,NA,1,FALSE,no_data,1,27.43,OTB,FALSE,NA,NA,13866,Selim Amallah,NA,NA,V,FALSE,FALSE,O,FALSE,NA,-40.62,NA,NA,NA,9.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.133,NA,-35.66,1.98,NA,-1.012,30.739,-32.661,0.607,-10.472,-41.299,9.101,NA,-44.125,NA,14.139,NA,NA
55563,3837,49488,27.45,1,6549761,SH,OTB,13866,Selim Amallah,15,0,CM,-44.22,16.39,NA,NA,NA,NA,NA,-42.22,-47.618,NA,NA,-40.919,-14.541,-4.21,-3.789,-34.011,-33.615,NA,NA,NA,NA,NA,NA,3.174,13.343,NA,NA,-13.245,2.057,10.048,-4.801,18.89,-9.362,NA,12,-15.321,NA,-44.547,NA,NA,-42.518,NA,-45.693,NA,-3.922,NA,NA,NA,-43.105,-21.603,NA,8.91,NA,-3.17,NA,NA,-1.857,NA,7.903,NA,3.439,NA,NA,NA,4.715,-16.406,NA,1,FALSE,no_data,1,27.43,OTB,FALSE,NA,NA,13866,Selim Amallah,NA,NA,V,FALSE,FALSE,O,FALSE,NA,-40.62,NA,NA,NA,9.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.133,NA,-35.66,1.98,NA,-1.012,30.739,-32.661,0.607,-10.472,-41.299,9.101,NA,-44.125,NA,14.139,NA,NA
55563,3837,49489,27.45,1,6549761,SH,OTB,13866,Selim Amallah,15,0,CM,-44.22,16.39,NA,NA,NA,NA,NA,-42.22,-47.618,NA,NA,-40.919,-14.541,-4.21,-3.789,-34.011,-33.615,NA,NA,NA,NA,NA,NA,3.174,13.343,NA,NA,-13.245,2.057,10.048,-4.801,18.89,-9.362,NA,12,-15.321,NA,-44.547,NA,NA,-42.518,NA,-45.693,NA,-3.922,NA,NA,NA,-43.105,-21.603,NA,8.91,NA,-3.17,NA,NA,-1.857,NA,7.903,NA,3.439,NA,NA,NA,4.715,-16.406,NA,1,FALSE,no_data,1,27.43,OTB,FALSE,NA,NA,13866,Selim Amallah,NA,NA,V,FALSE,FALSE,O,FALSE,NA,-40.62,NA,NA,NA,9.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.133,NA,-35.66,1.98,NA,-1.012,30.739,-32.661,0.607,-10.472,-41.299,9.101,NA,-44.125,NA,14.139,NA,NA
67743,3837,61692,34.22,1,6549376,SH,OTB,1681,Achraf Hakimi,2,0,RB,-44.06,15.74,NA,NA,NA,NA,NA,-42.9,-34.03,NA,NA,-16.657,-6.232,1.502,4.529,-15.336,-13.848,NA,NA,NA,NA,NA,NA,2.574,17.783,NA,NA,-4.672,-9.023,18.082,4.447,17.306,-14.427,NA,12,-6.574,NA,-36.858,NA,NA,-44.183,NA,-21.276,NA,-10.59,NA,NA,NA,-43.306,-6.856,NA,13.622,NA,-6.263,NA,NA,3.395,NA,19.383,NA,8.73,NA,NA,NA,8.361,-5.371,NA,1,TRUE,goal_detected,1,34.17,OTB,FALSE,NA,NA,1681,Achraf Hakimi,NA,NA,V,FALSE,FALSE,O,FALSE,NA,-19.999,NA,NA,NA,13.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.667,NA,-19.948,3.799,NA,7.644,31.487,-27.599,1.041,-20.722,-30.128,4.442,NA,-42.294,NA,15.286,NA,NA
68964,3837,62913,34.9,1,6549442,SH,OTB,22,Kevin De Bruyne,7,1,RW,30.24,0.33,NA,NA,NA,NA,NA,-1.11,32.876,NA,NA,29.132,28.742,32.827,34.934,17.928,19.428,NA,NA,NA,NA,NA,NA,-14.039,8.191,NA,NA,-3.919,-14.323,-1.219,-3.45,17.53,-16.042,NA,12,30.096,NA,11.444,NA,NA,-2.353,NA,-1.488,NA,32.469,NA,NA,NA,2.842,28.961,NA,-17.627,NA,-19.799,NA,NA,-17.426,NA,12.427,NA,-1.721,NA,NA,NA,4.422,-2.08,NA,1,FALSE,no_data,1,34.83,OTB,TRUE,NA,NA,22,Kevin De Bruyne,NA,NA,S,FALSE,FALSE,B,FALSE,NA,16.314,NA,NA,NA,3.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.602,NA,10.576,-1.587,NA,-15.605,47.419,14.156,-1.35,-24.414,6.468,-5.805,NA,27.139,NA,19.849,NA,NA
76064,3837,70013,38.85,1,6549864,SH,OTB,22,Kevin De Bruyne,7,1,RW,46.78,28.81,NA,NA,NA,NA,NA,44.804,40.371,NA,NA,48.832,47.695,44.326,46.9,48.18,43.776,NA,NA,NA,NA,NA,NA,1.226,-0.233,NA,NA,2.353,4.666,-4.039,-1.701,19.702,16.558,NA,12,38.385,NA,31.451,NA,NA,45.022,NA,30.409,NA,45.855,NA,NA,NA,45.782,47.536,NA,0.735,NA,24.382,NA,NA,0.363,NA,-2.67,NA,3.726,NA,NA,NA,-4.612,30.33,NA,1,TRUE,goal_detected,1,38.83,OTB,TRUE,NA,NA,22,Kevin De Bruyne,NA,NA,S,FALSE,TRUE,O,FALSE,NA,48.809,NA,NA,NA,5.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25,NA,43.526,1.956,NA,-2.972,51.071,32.672,0.541,-2.505,45.079,3.941,NA,44.353,NA,6.993,NA,NA
NA,3837,NA,NA,NA,6550218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,46.08,OTB,FALSE,NA,NA,NA,NA,1672,Thibaut Courtois,NA,FALSE,TRUE,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103242,3837,96342,49.75,2,6549127,SH,OTB,1938,Hakim Ziyech,7,0,RW,33.73,-3.9,NA,NA,NA,NA,NA,-49.319,-32.306,NA,NA,-8.146,-10.925,-3.278,-4.065,-30.344,-36.983,NA,NA,NA,NA,NA,NA,5.504,28.638,NA,NA,-13.098,7.487,3.409,-6.019,7.009,-0.827,NA,12,-9.11,NA,-34.847,NA,NA,-39.028,NA,-34.65,NA,-2.631,NA,NA,NA,-39.696,-15.071,NA,4.22,NA,-13.95,NA,NA,-0.786,NA,10.022,NA,2.491,NA,NA,NA,3.473,-21.381,NA,1,FALSE,no_data,2,49.68,OTB,FALSE,NA,NA,1938,Hakim Ziyech,1672,Thibaut Courtois,S,FALSE,FALSE,S,FALSE,NA,-37.778,NA,NA,NA,1.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.743,NA,-24.499,1.06,NA,-5.324,30.602,-32.464,0.559,-19.819,-31.837,7.309,NA,-36.76,NA,21.533,NA,NA
105725,3837,98825,51.13,2,6549257,SH,OTB,1694,Eden Hazard,10,1,AM,-41.14,15.7,NA,NA,NA,NA,NA,11.142,42.521,NA,NA,35.017,39.244,43.119,30.321,25.078,36.648,NA,NA,NA,NA,NA,NA,2.676,-0.689,NA,NA,-15.715,-6.382,-5.201,-9.11,-2.084,-13.768,NA,12,39.382,NA,8.599,NA,NA,1.756,NA,0.372,NA,42.988,NA,NA,NA,-2.839,39.475,NA,-17.77,NA,-19.677,NA,NA,-12.611,NA,8.474,NA,1.631,NA,NA,NA,-0.932,-10.607,NA,1,FALSE,no_data,2,51,OTB,TRUE,NA,NA,1694,Eden Hazard,13862,Munir,S,FALSE,FALSE,S,FALSE,NA,42.07,NA,NA,NA,-13.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.22,NA,11.388,-2.275,NA,-12.217,49.697,10.314,-3.431,-20.506,8.406,-4.617,NA,39.663,NA,10.004,NA,NA
107052,3837,100152,51.87,2,6549277,SH,OTB,4498,Amadou Onana,18,1,CM,-50.89,9.93,NA,NA,NA,NA,NA,41.857,48.481,NA,NA,46.44,47.547,46.105,42.731,39.453,45.959,NA,NA,NA,NA,NA,NA,-4.492,-6.956,NA,NA,-6.086,-1.031,-2.309,-2.633,4.615,-9.145,NA,12,36.89,NA,22.934,NA,NA,47.379,NA,30.843,NA,45.731,NA,NA,NA,44.554,48.217,NA,5.513,NA,-9.829,NA,NA,-6.807,NA,3.129,NA,-8.323,NA,NA,NA,-0.558,-33.084,NA,1,FALSE,no_data,2,51.87,OTB,TRUE,NA,NA,4498,Amadou Onana,NA,NA,S,FALSE,FALSE,O,FALSE,NA,44.494,NA,NA,NA,0.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.014,NA,44.483,-1.6,NA,-2.973,51.808,38.526,-0.083,-14.293,42.733,-10.116,NA,21.851,NA,-7.246,NA,NA
107052,3837,100153,51.87,2,6549277,SH,OTB,4498,Amadou Onana,18,1,CM,-50.89,9.93,NA,NA,NA,NA,NA,41.857,48.481,NA,NA,46.44,47.547,46.105,42.731,39.453,45.959,NA,NA,NA,NA,NA,NA,-4.492,-6.956,NA,NA,-6.086,-1.031,-2.309,-2.633,4.615,-9.145,NA,12,36.89,NA,22.934,NA,NA,47.379,NA,30.843,NA,45.731,NA,NA,NA,44.554,48.217,NA,5.513,NA,-9.829,NA,NA,-6.807,NA,3.129,NA,-8.323,NA,NA,NA,-0.558,-33.084,NA,1,FALSE,no_data,2,51.87,OTB,TRUE,NA,NA,4498,Amadou Onana,NA,NA,S,FALSE,FALSE,O,FALSE,NA,44.494,NA,NA,NA,0.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.014,NA,44.483,-1.6,NA,-2.973,51.808,38.526,-0.083,-14.293,42.733,-10.116,NA,21.851,NA,-7.246,NA,NA
107052,3837,100154,51.87,2,6549277,SH,OTB,4498,Amadou Onana,18,1,CM,-50.89,9.93,NA,NA,NA,NA,NA,41.857,48.481,NA,NA,46.44,47.547,46.105,42.731,39.453,45.959,NA,NA,NA,NA,NA,NA,-4.492,-6.956,NA,NA,-6.086,-1.031,-2.309,-2.633,4.615,-9.145,NA,12,36.89,NA,22.934,NA,NA,47.379,NA,30.843,NA,45.731,NA,NA,NA,44.554,48.217,NA,5.513,NA,-9.829,NA,NA,-6.807,NA,3.129,NA,-8.323,NA,NA,NA,-0.558,-33.084,NA,1,FALSE,no_data,2,51.87,OTB,TRUE,NA,NA,4498,Amadou Onana,NA,NA,S,FALSE,FALSE,O,FALSE,NA,44.494,NA,NA,NA,0.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.014,NA,44.483,-1.6,NA,-2.973,51.808,38.526,-0.083,-14.293,42.733,-10.116,NA,21.851,NA,-7.246,NA,NA
107052,3837,100155,51.87,2,6549277,SH,OTB,4498,Amadou Onana,18,1,CM,-50.89,9.93,NA,NA,NA,NA,NA,41.857,48.481,NA,NA,46.44,47.547,46.105,42.731,39.453,45.959,NA,NA,NA,NA,NA,NA,-4.492,-6.956,NA,NA,-6.086,-1.031,-2.309,-2.633,4.615,-9.145,NA,12,36.89,NA,22.934,NA,NA,47.379,NA,30.843,NA,45.731,NA,NA,NA,44.554,48.217,NA,5.513,NA,-9.829,NA,NA,-6.807,NA,3.129,NA,-8.323,NA,NA,NA,-0.558,-33.084,NA,1,FALSE,no_data,2,51.87,OTB,TRUE,NA,NA,4498,Amadou Onana,NA,NA,S,FALSE,FALSE,O,FALSE,NA,44.494,NA,NA,NA,0.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.014,NA,44.483,-1.6,NA,-2.973,51.808,38.526,-0.083,-14.293,42.733,-10.116,NA,21.851,NA,-7.246,NA,NA
107052,3837,100156,51.87,2,6549277,SH,OTB,4498,Amadou Onana,18,1,CM,-50.89,9.93,NA,NA,NA,NA,NA,41.857,48.481,NA,NA,46.44,47.547,46.105,42.731,39.453,45.959,NA,NA,NA,NA,NA,NA,-4.492,-6.956,NA,NA,-6.086,-1.031,-2.309,-2.633,4.615,-9.145,NA,12,36.89,NA,22.934,NA,NA,47.379,NA,30.843,NA,45.731,NA,NA,NA,44.554,48.217,NA,5.513,NA,-9.829,NA,NA,-6.807,NA,3.129,NA,-8.323,NA,NA,NA,-0.558,-33.084,NA,1,FALSE,no_data,2,51.87,OTB,TRUE,NA,NA,4498,Amadou Onana,NA,NA,S,FALSE,FALSE,O,FALSE,NA,44.494,NA,NA,NA,0.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.014,NA,44.483,-1.6,NA,-2.973,51.808,38.526,-0.083,-14.293,42.733,-10.116,NA,21.851,NA,-7.246,NA,NA
107052,3837,100157,51.87,2,6549277,SH,OTB,4498,Amadou Onana,18,1,CM,-50.89,9.93,NA,NA,NA,NA,NA,41.857,48.481,NA,NA,46.44,47.547,46.105,42.731,39.453,45.959,NA,NA,NA,NA,NA,NA,-4.492,-6.956,NA,NA,-6.086,-1.031,-2.309,-2.633,4.615,-9.145,NA,12,36.89,NA,22.934,NA,NA,47.379,NA,30.843,NA,45.731,NA,NA,NA,44.554,48.217,NA,5.513,NA,-9.829,NA,NA,-6.807,NA,3.129,NA,-8.323,NA,NA,NA,-0.558,-33.084,NA,1,FALSE,no_data,2,51.87,OTB,TRUE,NA,NA,4498,Amadou Onana,NA,NA,S,FALSE,FALSE,O,FALSE,NA,44.494,NA,NA,NA,0.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.014,NA,44.483,-1.6,NA,-2.973,51.808,38.526,-0.083,-14.293,42.733,-10.116,NA,21.851,NA,-7.246,NA,NA
107052,3837,100158,51.87,2,6549277,SH,OTB,4498,Amadou Onana,18,1,CM,-50.89,9.93,NA,NA,NA,NA,NA,41.857,48.481,NA,NA,46.44,47.547,46.105,42.731,39.453,45.959,NA,NA,NA,NA,NA,NA,-4.492,-6.956,NA,NA,-6.086,-1.031,-2.309,-2.633,4.615,-9.145,NA,12,36.89,NA,22.934,NA,NA,47.379,NA,30.843,NA,45.731,NA,NA,NA,44.554,48.217,NA,5.513,NA,-9.829,NA,NA,-6.807,NA,3.129,NA,-8.323,NA,NA,NA,-0.558,-33.084,NA,1,FALSE,no_data,2,51.87,OTB,TRUE,NA,NA,4498,Amadou Onana,NA,NA,S,FALSE,FALSE,O,FALSE,NA,44.494,NA,NA,NA,0.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.014,NA,44.483,-1.6,NA,-2.973,51.808,38.526,-0.083,-14.293,42.733,-10.116,NA,21.851,NA,-7.246,NA,NA
107052,3837,100159,51.87,2,6549277,SH,OTB,4498,Amadou Onana,18,1,CM,-50.89,9.93,NA,NA,NA,NA,NA,41.857,48.481,NA,NA,46.44,47.547,46.105,42.731,39.453,45.959,NA,NA,NA,NA,NA,NA,-4.492,-6.956,NA,NA,-6.086,-1.031,-2.309,-2.633,4.615,-9.145,NA,12,36.89,NA,22.934,NA,NA,47.379,NA,30.843,NA,45.731,NA,NA,NA,44.554,48.217,NA,5.513,NA,-9.829,NA,NA,-6.807,NA,3.129,NA,-8.323,NA,NA,NA,-0.558,-33.084,NA,1,FALSE,no_data,2,51.87,OTB,TRUE,NA,NA,4498,Amadou Onana,NA,NA,S,FALSE,FALSE,O,FALSE,NA,44.494,NA,NA,NA,0.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.014,NA,44.483,-1.6,NA,-2.973,51.808,38.526,-0.083,-14.293,42.733,-10.116,NA,21.851,NA,-7.246,NA,NA
114807,3837,107937,56.18,2,6549633,SH,OTB,401,Sofiane Boufal,17,0,LW,42.47,14.72,NA,NA,NA,NA,NA,-51.603,-41.719,NA,NA,-40.094,-10.694,-8.067,-13.656,-31.536,-39.828,NA,NA,NA,NA,NA,NA,1.723,8.119,NA,NA,-23.317,2.332,14.309,-5.04,15.683,0.202,NA,12,-19.434,NA,-40.648,NA,NA,-44.072,NA,-44.082,NA,-7.826,NA,NA,NA,-43.991,-29.977,NA,5.173,NA,-14.549,NA,NA,-2.767,NA,3.353,NA,1.259,NA,NA,NA,1.889,-7.81,NA,1,TRUE,goal_detected,2,56.1,OTB,FALSE,NA,NA,401,Sofiane Boufal,NA,NA,S,FALSE,FALSE,O,FALSE,NA,-41.265,NA,NA,NA,-2.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.676,NA,-41.255,-3.126,NA,-12.94,27.443,-41.289,-0.246,-17.526,-36.531,-0.228,NA,-41.838,NA,9.399,NA,NA
123162,3837,116322,60.83,2,6548911,SH,OTB,8027,Noussair Mazraoui,3,0,LB,27,4.56,NA,NA,NA,NA,NA,-47.595,-27.183,NA,NA,-24.035,-19.61,-6.208,-5.769,-30.532,-28.835,NA,NA,NA,NA,NA,NA,5.414,9.964,NA,NA,-5.827,0.383,-1.99,-4.756,10.286,-10.116,NA,12,NA,-25.986,-35.534,NA,NA,-35.962,NA,-35.986,NA,-8.124,NA,NA,NA,-32.818,-16.389,-28.457,NA,-8.877,-12.923,NA,NA,1.759,NA,9.352,NA,-2.583,NA,NA,NA,-1.269,9.689,-3.087,1,FALSE,no_data,2,60.82,OTB,FALSE,NA,NA,8027,Noussair Mazraoui,NA,NA,S,FALSE,FALSE,O,FALSE,NA,-36.386,NA,NA,NA,7.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-48.546,NA,NA,0.833,NA,NA,28.144,-32.403,0.037,-20.439,-30.175,2.711,NA,-32.322,NA,14.266,NA,NA
